id,NAME,TotalPop,PopDevPct,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,color,opacity
"12","12","753019","-0.00087298","0.25923814","0.72150599","0.88774623","0.11225377","0.0508253","0.02318747","0.00105221","0.01189014","0.02035681","592087","-0.46226785",#960018,"0.55"
"13","13","753744","8.898e-05","0.47781354","0.49652089","0.73515739","0.26484261","0.18748231","0.03241039","0.00128243","0.02039271","0.02133919","586386","-0.01870735",#ffc5c5,"0.55"
"14","14","753785","0.00014338","0.53100699","0.45160528","0.58416586","0.41583414","0.06190264","0.27776054","0.00119494","0.06508146","0.02687187","564047","0.07940171",#7878ff,"0.55"
"15","15","754611","0.00123934","0.28917246","0.69002002","0.87284494","0.12715506","0.05745707","0.03768548","0.0009407","0.00970815","0.01794603","591050","-0.40084756",#960018,"0.55"
"16","16","753255","-0.00055984","0.38928275","0.58866727","0.84797684","0.15202316","0.04241521","0.07484817","0.00088188","0.01351487","0.01867388","589647","-0.19938452",#960018,"0.55"
"17","17","753967","0.00038486","0.49362481","0.47862502","0.75325927","0.24674073","0.11127619","0.05026928","0.00140973","0.06538637","0.0177137","592310","0.01499979",#cacaff,"0.55"
"1","1","753822","-0.00016653","0.49472395","0.48956732","0.63150493","0.36849507","0.1894632","0.14360532","0.00091854","0.01835005","0.02105568","580271","0.005156630000000051",#d7d7ff,"0.5"
"2","2","754157","0.0002778","0.36275794","0.62175831","0.78842225","0.21157775","0.07024887","0.09793951","0.00107312","0.01995437","0.02192351","570301","-0.25900037",#960018,"0.5"
"3","3","754216","0.00035605","0.33477695","0.64839117","0.83199515","0.16800485","0.06581538","0.05384443","0.00113181","0.02750764","0.01864296","563698","-0.31361422",#960018,"0.5"
"4","4","753732","-0.0002859","0.38271412","0.59953898","0.84210262","0.15789738","0.04074254","0.04579358","0.00563418","0.04702835","0.01909138","598490","-0.21682486",#960018,"0.5"
"5","5","754210","0.00034809","0.50707205","0.47451831","0.7679272","0.2320728","0.10666175","0.0533741","0.00120844","0.05355933","0.01552092","566848","0.03255374",#b4b4ff,"0.5"
"6","6","753981","4.436e-05","0.31448933","0.66753873","0.87237784","0.12762216","0.05893766","0.03402737","0.00088608","0.01122703","0.01978055","589114","-0.3530494",#960018,"0.5"
"7","7","753724","-0.00029651","0.60942081","0.37454526","0.52291897","0.47708103","0.29626536","0.11908537","0.0014862","0.04643739","0.02130331","563856","0.23487555",#00008b,"0.5"
"8","8","753899","-6.44e-05","0.33934994","0.64403089","0.87921661","0.12078339","0.05309923","0.03068628","0.00165398","0.01336077","0.01926833","581628","-0.30468095",#960018,"0.5"
"9","9","753787","-0.00021295","0.26499095","0.71785502","0.90102408","0.09897592","0.01811288","0.03231306","0.00091463","0.02353153","0.0205715","578373","-0.45286407",#960018,"0.5"
"1","1","734718","0.00033766","0.22865241","0.75372175","0.80842277","0.19157723","0.02441894","0.11904437","0.0019132","0.01237205","0.03551373","556658","-0.52506934",#960018,"0.5"
"2","2","734185","-0.00038803","0.44192476","0.5382856","0.78416787","0.21583213","0.06935499","0.07937439","0.00290407","0.0284931","0.03840827","566102","-0.09636084",#ff6262,"0.5"
"3","3","734397","-9.939e-05","0.55485532","0.42781514","0.70014888","0.29985112","0.09257974","0.12194241","0.00177972","0.06032075","0.0247119","553458","0.12704018",#2020ff,"0.5"
"4","4","734580","0.00014977","0.38792044","0.59469594","0.7278005","0.2721995","0.07969474","0.11371403","0.00230339","0.04073781","0.04105602","553098","-0.2067755",#960018,"0.5"
"1","1","750253","-0.00095831","0.25853803","0.72806452","0.86279642","0.13720358","0.07405503","0.02906145","0.00133648","0.01047888","0.02077599","577638","-0.46952649",#960018,"0.5"
"2","2","751552","0.00077144","0.26416103","0.72187529","0.86065638","0.13934362","0.0623985","0.03296308","0.00236741","0.01857452","0.0211573","575735","-0.45771426",#960018,"0.5"
"3","3","751130","0.00020951","0.58453481","0.39698732","0.65598692","0.34401308","0.22053577","0.06840397","0.00166781","0.03753083","0.01875101","589995","0.18754749",#2020ff,"0.5"
"4","4","750663","-0.00041235","0.3215082","0.66112394","0.88274953","0.11725047","0.04118918","0.03403463","0.0015819","0.01715514","0.02013635","569567","-0.33961574",#960018,"0.5"
"5","5","751297","0.00043188","0.16387554","0.8242307","0.94180183","0.05819817","0.01899812","0.01321126","0.00056007","0.00514483","0.01822972","585637","-0.66035516",#960018,"0.5"
"6","6","750941","-4.217e-05","0.43929893","0.54080345","0.80345208","0.19654792","0.09531066","0.05096288","0.00239695","0.02892908","0.01966419","585328","-0.10150452",#ff2020,"0.5"
"1","1","776136","-0.00020203","0.29816361","0.68630579","0.64921223","0.35078777","0.19619885","0.09865566","0.00105225","0.02797416","0.03083648","597766","-0.38814218",#960018,"0.5"
"2","2","776705","0.00053094","0.67623515","0.30256517","0.37842289","0.62157711","0.49311174","0.08864068","0.00117981","0.0358447","0.01622359","606031","0.37366998",#00008b,"0.5"
"3","3","775735","-0.00071859","0.22653471","0.75989912","0.72613178","0.27386822","0.18206172","0.04914593","0.00160426","0.02102105","0.02072719","585318","-0.53336441",#960018,"0.5"
"4","4","776115","-0.00022908","0.33143878","0.6565131","0.5970402","0.4029598","0.3215719","0.04056152","0.00128243","0.01537234","0.02536352","596526","-0.32507432",#960018,"0.5"
"5","5","776858","0.00072803","0.54259929","0.44205793","0.41175749","0.58824251","0.52183685","0.03978557","0.00091109","0.01725868","0.0129167","594889","0.10054136",#2020ff,"0.5"
"6","6","776208","-0.00010928","0.25158013","0.73166045","0.74333156","0.25666844","0.1539309","0.05820161","0.00096607","0.02162815","0.01981973","590018","-0.48008032",#960018,"0.5"
"1","1","780843","-0.00033144","0.61120821","0.35123803","0.72196777","0.27803223","0.07643149","0.15224525","0.00172365","0.04079411","0.01710695","632959","0.25997018",#00008b,"0.5"
"2","2","781640","0.00068891","0.50707009","0.45727186","0.75712025","0.24287975","0.06614401","0.11617857","0.00138228","0.03968512","0.01582883","623609","0.04979823",#9c9cff,"0.5"
"3","3","780862","-0.00030712","0.59121367","0.36919709","0.7418532","0.2581468","0.04271122","0.06570146","0.00102327","0.11744693","0.0091948","616653","0.22201658",#00008b,"0.5"
"4","4","781506","0.00051736","0.56871884","0.39384787","0.80503803","0.19496197","0.0449936","0.05057226","0.00103929","0.06168729","0.01015544","614843","0.17487097",#2020ff,"0.5"
"5","5","780544","-0.00071423","0.78044781","0.16961566","0.66555748","0.33444252","0.06767755","0.07909693","0.00144578","0.16956327","0.00831436","660544","0.61083215",#00008b,"0.5"
"6","6","781210","0.00013841","0.58805918","0.37640778","0.69675348","0.30324652","0.06024491","0.20294258","0.00146789","0.04027452","0.01364843","617214","0.2116514",#00008b,"0.5"
"7","7","781174","9.232e-05","0.70032987","0.25776429","0.43823472","0.56176528","0.22572666","0.20980278","0.00174911","0.11780281","0.01393378","643185","0.44256558",#00008b,"0.5"
"8","8","781499","0.0005084","0.60626752","0.35428504","0.68254865","0.31745135","0.13748986","0.05161538","0.00117738","0.10239185","0.00902229","617471","0.25198248",#00008b,"0.5"
"9","9","780639","-0.00059261","0.5407401","0.4278543","0.83865389","0.16134611","0.04820281","0.05769367","0.0013323","0.01780163","0.01392557","637245","0.1128858",#2020ff,"0.5"
"1","1","771487","-0.00056466","0.40169338","0.57009694","0.74548719","0.25451281","0.15856709","0.04530253","0.00151744","0.03091652","0.01932344","607604","-0.16840356",#ff2020,"0.52"
"2","2","771491","-0.00055948","0.58625298","0.37959167","0.5988395","0.4011605","0.27174904","0.04846188","0.00120404","0.06926377","0.01453263","606291","0.20666131",#00008b,"0.52"
"3","3","772487","0.0007308","0.60644676","0.35679601","0.58819066","0.41180934","0.21981801","0.08658863","0.00214219","0.0905263","0.0200401","597053","0.24965075",#00008b,"0.52"
"4","4","772454","0.00068805","0.83546614","0.13180659","0.177855","0.822145","0.52532197","0.22814942","0.0016456","0.07342477","0.02553018","597959","0.70365955",#00008b,"0.52"
"5","5","772235","0.00040435","0.67310697","0.29955467","0.36914757","0.63085243","0.51439864","0.07149539","0.00205981","0.03573517","0.02237896","598598","0.3735523",#00008b,"0.52"
"6","6","771489","-0.00056207","0.51458562","0.45287557","0.64400334","0.35599666","0.13343453","0.10688574","0.00158465","0.10089908","0.01892244","599500","0.06171005",#8d8dff,"0.52"
"7","7","772525","0.00078003","0.75498868","0.21348367","0.36283519","0.63716481","0.50931964","0.07079627","0.00123238","0.04745794","0.01893022","611826","0.54150501",#00008b,"0.52"
"8","8","771235","-0.00089112","0.73208108","0.22749828","0.50095327","0.49904673","0.14587061","0.16272086","0.00167178","0.1792676","0.01597663","596371","0.5045828",#00008b,"0.52"
"1","1","681292","0.00016515","0.58933578","0.38776313","0.90388975","0.09611025","0.02952566","0.01855749","0.00105939","0.02069255","0.01810553","553146","0.20157265",#00008b,"0.5"
"2","2","681067","-0.00016515","0.45506265","0.52523414","0.92922385","0.07077615","0.01010524","0.01327075","0.00100909","0.01178765","0.02655587","556939","-0.07017149",#ff8383,"0.5"
"1","1","775201","2.908e-05","0.39116338","0.59412338","0.90665391","0.09334609","0.01441312","0.01641657","0.00105311","0.00857039","0.04540251","632410","-0.20296",#960018,"0.5"
"2","2","775012","-0.00021474","0.33501249","0.65015593","0.89497184","0.10502816","0.02580527","0.03772935","0.00079802","0.00844512","0.02527436","606504","-0.31514344",#960018,"0.5"
"3","3","775810","0.0008147","0.5328883","0.45035628","0.73902287","0.26097713","0.11771019","0.08821661","0.00114009","0.0349951","0.02141431","598198","0.08253202",#7474ff,"0.5"
"4","4","775449","0.000349","0.46451043","0.52015001","0.78449618","0.21550382","0.08967443","0.07044011","0.00108287","0.02932819","0.02337747","594718","-0.05563958",#ff9696,"0.5"
"5","5","775117","-7.929e-05","0.35831039","0.62731364","0.86584144","0.13415856","0.04886763","0.0413361","0.00077623","0.01223998","0.02484912","606782","-0.26900325",#960018,"0.5"
"6","6","775498","0.00041221","0.58949175","0.38497447","0.74072037","0.25927963","0.09379455","0.0454305","0.0011789","0.09657489","0.01885922","620068","0.20451728",#00008b,"0.5"
"7","7","775630","0.0005825","0.48341898","0.50045606","0.82309515","0.17690485","0.06739085","0.04733865","0.00117964","0.03544614","0.02209539","613748","-0.01703708",#ffc8c8,"0.5"
"8","8","775257","0.00010132","0.48285118","0.50286159","0.76241228","0.23758772","0.15150801","0.04434984","0.00081451","0.01484099","0.02309166","606496","-0.02001041",#ffc4c4,"0.5"
"9","9","774772","-0.00052435","0.3228947","0.66358794","0.89365646","0.10634354","0.02978105","0.03000271","0.00060751","0.01878022","0.01966686","609045","-0.34069324",#960018,"0.5"
"10","10","775309","0.0001684","0.5168423","0.46186589","0.75833949","0.24166051","0.13344932","0.02499255","0.00087864","0.06096886","0.01741649","627107","0.05497641",#9797ff,"0.5"
"11","11","774475","-0.00090748","0.52148193","0.45761494","0.70861672","0.29138328","0.1139105","0.04792504","0.0007963","0.11047889","0.01450805","612832","0.06386699",#8b8bff,"0.5"
"12","12","774712","-0.00060175","0.69989535","0.28165728","0.41564026","0.58435974","0.51795683","0.02852093","0.0009315","0.02250734","0.01912696","607624","0.41823807",#00008b,"0.5"
"13","13","775089","-0.00011541","0.67559091","0.264836","0.42322863","0.57677137","0.44135942","0.08611567","0.00109141","0.0386879","0.01720863","579070","0.41075491",#00008b,"0.5"
"1","1","713728","0.00058355","0.43993081","0.53797773","0.85833926","0.14166074","0.03650627","0.05328315","0.00147898","0.03213648","0.01395321","551056","-0.09804692",#ff2020,"0.5"
"2","2","713520","0.00029195","0.52994861","0.44542336","0.7820432","0.2179568","0.06581308","0.06083759","0.00141889","0.0687766","0.01764788","532812","0.08452525",#7070ff,"0.5"
"3","3","713087","-0.00031508","0.60646837","0.36740195","0.79990835","0.20009165","0.06644025","0.0402257","0.00115008","0.07314842","0.01519718","556485","0.23906642",#00008b,"0.5"
"4","4","713412","0.00014054","0.64888635","0.3251691","0.69057562","0.30942438","0.1060531","0.06110086","0.00163337","0.12143221","0.02092169","551007","0.32371725",#00008b,"0.5"
"5","5","713147","-0.00023096","0.78502823","0.18385702","0.61083387","0.38916613","0.19031661","0.08913211","0.0016038","0.08634629","0.02832606","564286","0.60117121",#00008b,"0.5"
"6","6","713726","0.00058074","0.38334382","0.59336519","0.86980435","0.13019565","0.04286312","0.03038731","0.00110492","0.03388182","0.01591356","528543","-0.21002137",#960018,"0.5"
"7","7","712991","-0.00044966","0.30990451","0.67034742","0.89758966","0.10241034","0.01728679","0.04895472","0.00165774","0.01290352","0.0192588","544115","-0.36044291",#960018,"0.5"
"8","8","712883","-0.00060107","0.4115621","0.56888422","0.89334242","0.10665758","0.01558685","0.01416727","0.00105042","0.01053628","0.05777479","560729","-0.15732212",#ff2020,"0.5"
"1","1","769624","0.00033778","0.77250812","0.20939964","0.43864476","0.56135524","0.45420291","0.03987665","0.00112123","0.05110863","0.01763529","610934","0.56310848",#00008b,"0.5"
"2","2","769418","7.003e-05","0.49608299","0.48550716","0.84958367","0.15041633","0.04525381","0.03003368","0.0009652","0.05087976","0.01749431","605054","0.01057583",#d0d0ff,"0.5"
"3","3","769091","-0.000355","0.2849462","0.70305925","0.9011736","0.0988264","0.02617382","0.0209561","0.00107559","0.01338265","0.02793635","586655","-0.41811305",#960018,"0.5"
"4","4","770043","0.00088238","0.32278836","0.66273504","0.8494465","0.1505535","0.05726379","0.03510858","0.00239983","0.02064589","0.02949054","596293","-0.33994668",#960018,"0.5"
"5","5","769373","1.154e-05","0.61278544","0.36957411","0.61754871","0.38245129","0.22623237","0.09297712","0.00419189","0.03463735","0.02989686","594243","0.24321133",#00008b,"0.5"
"6","6","769857","0.00064063","0.30461642","0.68298047","0.87245938","0.12754062","0.04304576","0.03635769","0.00312561","0.01273273","0.02815592","590604","-0.37836405",#960018,"0.5"
"7","7","769217","-0.00019123","0.28076735","0.70688848","0.85038047","0.14961953","0.02626385","0.0495487","0.00448948","0.01903538","0.04573391","595838","-0.42612113",#960018,"0.5"
"8","8","768290","-0.00139612","0.19663958","0.79441532","0.86826311","0.13173689","0.05424243","0.02544166","0.00164935","0.01323678","0.0314988","595991","-0.59777574",#960018,"0.5"
"1","1","740089","-0.00031169","0.2978278","0.68900457","0.67736545","0.32263455","0.26363911","0.03077115","0.00081443","0.01187597","0.01574628","569722","-0.39117677",#960018,"0.5"
"2","2","740351","4.221e-05","0.60658932","0.38253752","0.34422769","0.65577231","0.61935469","0.02134133","0.0006134","0.00936698","0.0093897","572223","0.2240518",#00008b,"0.5"
"3","3","740096","-0.00030223","0.35659084","0.63404845","0.60428533","0.39571467","0.33853589","0.02318606","0.00078901","0.01355235","0.02104446","567798","-0.27745761",#960018,"0.5"
"4","4","740743","0.00057171","0.27764385","0.71152672","0.68583232","0.31416768","0.22232749","0.04530902","0.00167472","0.02270998","0.02251979","567856","-0.43388287",#960018,"0.5"
"1","1","542200","0.00016141","0.45653153","0.51079023","0.88142474","0.11857526","0.00978689","0.03817188","0.00225585","0.01613696","0.04355318","433539","-0.0542587",#ff9797,"0.5"
"2","2","542025","-0.00016141","0.30573917","0.66410626","0.82917491","0.17082509","0.00767912","0.03206796","0.00237647","0.01094377","0.1134273","416584","-0.35836709",#960018,"0.5"
"1","1","745094","-0.00077323","0.53422703","0.45514192","0.47444286","0.52555714","0.43630329","0.06108028","0.00131675","0.01378319","0.02116515","586294","0.07908511",#7979ff,"0.54"
"2","2","745480","-0.00025557","0.63368851","0.34615975","0.58156653","0.41843347","0.2451644","0.10829575","0.00141849","0.05290239","0.01894646","580900","0.28752876",#00008b,"0.54"
"3","3","745518","-0.00020461","0.34148755","0.6473933","0.68949212","0.31050788","0.18309571","0.08471384","0.00342424","0.02121635","0.02361213","587283","-0.30590575",#960018,"0.54"
"4","4","745790","0.00016016","0.65725985","0.32557936","0.56026929","0.43973071","0.26323852","0.10830778","0.00114927","0.05350511","0.02171481","593420","0.33168049",#00008b,"0.54"
"5","5","745232","-0.00058816","0.29861422","0.68953274","0.81516136","0.18483864","0.08407971","0.06416796","0.00078999","0.01591286","0.0217483","592414","-0.39091852",#960018,"0.54"
"6","6","745573","-0.00013085","0.61887094","0.36409246","0.48746057","0.51253943","0.35417906","0.09966532","0.00141888","0.04734748","0.02138978","581446","0.25477848",#00008b,"0.54"
"7","7","745589","-0.00010939","0.39240603","0.59621106","0.72361999","0.27638001","0.15938376","0.07787684","0.00146483","0.01309425","0.02680473","593925","-0.20380503",#960018,"0.54"
"8","8","745835","0.00022051","0.45678078","0.53119336","0.47440412","0.52559588","0.31774824","0.09346311","0.00416602","0.02613771","0.10036374","569369","-0.07441258",#ff7f7f,"0.54"
"9","9","745423","-0.00033201","0.50102273","0.48029148","0.68645524","0.31354476","0.13884265","0.09013","0.00126759","0.06792681","0.01803345","564063","0.02073125",#c3c3ff,"0.54"
"10","10","746166","0.00066441","0.31241825","0.67728936","0.77209154","0.22790846","0.12241059","0.06233757","0.00104569","0.01978499","0.02430557","589083","-0.36487111",#960018,"0.54"
"11","11","746090","0.00056249","0.46278811","0.52109011","0.84497033","0.15502967","0.03959502","0.06282607","0.0023412","0.01398526","0.03461263","613360","-0.058302",#ff9393,"0.54"
"12","12","745808","0.0001843","0.70524987","0.27044938","0.36223271","0.63776729","0.40733243","0.15855948","0.00149455","0.06522181","0.02052555","570070","0.43480049",#00008b,"0.54"
"13","13","745951","0.00037608","0.27920634","0.7093364","0.76681566","0.23318434","0.11417408","0.07733585","0.00092216","0.01870299","0.02338605","581244","-0.43013006",#960018,"0.54"
"14","14","745839","0.00022588","0.51752418","0.46356187","0.64737391","0.35262609","0.1385062","0.09905148","0.00186879","0.09627545","0.0213535","552228","0.05396231",#9898ff,"0.54"
"1","1","779094","0","0.3051079","0.66956852","0.84408473","0.15591527","0.03597425","0.03624099","0.0022832","0.02213077","0.05876768","596093","-0.36446062",#960018,"0.5"
"1","1","653675","-0.0002442","0.53814219","0.44791991","0.69935425","0.30064575","0.1109204","0.11727746","0.00219831","0.0512953","0.02429626","487647","0.09022228",#6a6aff,"0.5"
"2","2","653849","2.192e-05","0.42191834","0.56420768","0.83986354","0.16013646","0.03412392","0.06844423","0.00143136","0.03462196","0.02035895","493935","-0.14228934",#ff2020,"0.5"
"3","3","653980","0.00022228","0.21223115","0.77652565","0.83587742","0.16412258","0.01558402","0.1097979","0.00171471","0.01057336","0.02782355","494545","-0.5642945",#960018,"0.5"
"1","1","688457","-0.00044645","0.50965425","0.47592038","0.85981788","0.14018212","0.02531041","0.05144487","0.00117055","0.04132825","0.01445412","557004","0.03373387",#b2b2ff,"0.5"
"2","2","689072","0.00044645","0.50356859","0.4813936","0.9168902","0.0831098","0.0136142","0.019772","0.0009988","0.01916349","0.0199636","563676","0.02217499",#c1c1ff,"0.5"
"1","1","773531","-6.937e-05","0.57977384","0.40152437","0.63280786","0.36719214","0.17829105","0.1251563","0.00161356","0.0589124","0.0162434","603014","0.17824947",#2020ff,"0.52"
"2","2","773583","-2.15e-06","0.41719622","0.56596443","0.67943803","0.32056197","0.12187478","0.14731297","0.00164868","0.04176661","0.01932676","618676","-0.14876821",#ff2020,"0.52"
"3","3","773339","-0.00031757","0.60038749","0.38203441","0.59021953","0.40978047","0.20478239","0.12546789","0.0017029","0.07234883","0.01600562","616596","0.21835308",#00008b,"0.52"
"4","4","774058","0.00061187","0.33502439","0.64795113","0.80475363","0.19524637","0.03951228","0.09639227","0.0008263","0.0461466","0.01134629","585742","-0.31292674",#960018,"0.52"
"5","5","773645","7.799e-05","0.46722805","0.51181417","0.67783611","0.32216389","0.04106335","0.11490323","0.00121207","0.16042609","0.00889777","612176","-0.04458612",#ffa4a4,"0.52"
"6","6","774433","0.00109663","0.48817183","0.48618498","0.5404483","0.4595517","0.10506727","0.18525384","0.00139389","0.16278301","0.01294097","611237","0.00198685",#dbdbff,"0.52"
"7","7","772998","-0.00075837","0.50460437","0.47187808","0.67681312","0.32318688","0.09790352","0.14592623","0.00108901","0.06964386","0.01238526","603298","0.03272629",#b3b3ff,"0.52"
"8","8","773292","-0.00037833","0.59498033","0.37836115","0.26941094","0.73058906","0.11773385","0.5109202","0.00219588","0.10399601","0.02269901","607956","0.21661918",#00008b,"0.52"
"9","9","773780","0.0002525","0.5120756","0.45918013","0.36403386","0.63596614","0.13945578","0.41047526","0.00159241","0.10234731","0.02003338","600348","0.05289547",#9999ff,"0.52"
"10","10","772982","-0.00077906","0.75382326","0.22415065","0.17151197","0.82848803","0.50372297","0.21305121","0.00209588","0.11660756","0.01509929","602611","0.52967261",#00008b,"0.52"
"11","11","772940","-0.00083335","0.53183883","0.44728595","0.65710691","0.34289309","0.08254496","0.13414953","0.00107218","0.11934945","0.0103913","608105","0.08455288",#7171ff,"0.52"
"12","12","774435","0.00109921","0.55362311","0.41264644","0.47460964","0.52539036","0.11124011","0.15852153","0.00133758","0.25122026","0.01196303","611551","0.14097667",#2020ff,"0.52"
"1","1","705828","-1.795e-05","0.58558106","0.38889368","0.41660586","0.58339414","0.04021035","0.45359686","0.00303739","0.03996534","0.07130671","555081","0.19668738",#00008b,"0.5"
"2","2","705400","-0.00062431","0.3819772","0.59830191","0.4199307","0.5800693","0.02972992","0.50572859","0.00246206","0.01711281","0.04193171","534512","-0.21632471",#960018,"0.5"
"3","3","706294","0.00064226","0.56227998","0.41464668","0.37924193","0.62075807","0.0149455","0.37252364","0.00218786","0.01800341","0.23022192","549396","0.1476333",#2020ff,"0.5"
"1","1","776028","-0.00016008","0.60646681","0.3751234","0.26468624","0.73531376","0.17871364","0.4609618","0.01353511","0.08409585","0.03307065","578126","0.23134341",#00008b,"0.5"
"2","2","776598","0.00057431","0.41854783","0.55808277","0.66780569","0.33219431","0.02810543","0.19774725","0.00895572","0.05956087","0.04507304","611341","-0.13953494",#ff2020,"0.5"
"3","3","775839","-0.00040359","0.46821228","0.51501194","0.51423659","0.48576341","0.10133305","0.17322654","0.02042599","0.18897544","0.02432899","613630","-0.04679966",#ffa2a2,"0.5"
"4","4","776149","-4.19e-06","0.46616761","0.51615707","0.53884853","0.46115147","0.13134086","0.1896239","0.01472726","0.11853747","0.0269997","610229","-0.04998946",#ff9d9d,"0.5"
"1","1","777257","0.00036795","0.4315242","0.55669748","0.73315115","0.26684885","0.06260102","0.14749043","0.00099156","0.0476668","0.01449371","624271","-0.12517328",#ff2020,"0.51"
"2","2","776930","-5.292e-05","0.42012134","0.56809568","0.59916757","0.40083243","0.10115831","0.23161454","0.00106292","0.06646602","0.01586733","614344","-0.14797434",#ff2020,"0.51"
"3","3","776631","-0.00043775","0.48542373","0.49761319","0.59336266","0.40663734","0.04839891","0.12739163","0.00111978","0.22478807","0.00875169","619766","-0.01218946",#ffcece,"0.51"
"4","4","776680","-0.00037468","0.50110119","0.48682567","0.52836604","0.47163396","0.18957675","0.2030386","0.0013324","0.07849353","0.01275955","609426","0.01427552",#cbcbff,"0.51"
"5","5","776861","-0.00014172","0.70311712","0.27982055","0.11924955","0.88075045","0.47566856","0.1880942","0.00494194","0.19114476","0.02754273","615952","0.42329657",#00008b,"0.51"
"6","6","776388","-0.0007505","0.52543369","0.45637624","0.26118569","0.73881431","0.05773315","0.22952476","0.00183978","0.45368941","0.01502566","634315","0.06905745",#8585ff,"0.51"
"7","7","777321","0.00045032","0.70817537","0.26411222","0.393095","0.606905","0.11792454","0.35127072","0.00290576","0.14745167","0.02467362","630471","0.44406315",#00008b,"0.51"
"8","8","776792","-0.00023053","0.74753121","0.23555219","0.27872282","0.72127718","0.50050525","0.15652604","0.00226595","0.09085224","0.01443373","620491","0.51197902",#00008b,"0.51"
"9","9","776540","-0.00055487","0.72530484","0.25368175","0.29835681","0.70164319","0.50060999","0.11648153","0.00168199","0.10077309","0.0126437","608208","0.47162309",#00008b,"0.51"
"10","10","777265","0.00037824","0.7297076","0.24743485","0.46271606","0.53728394","0.0734993","0.19257628","0.00273987","0.2718746","0.01623725","613897","0.48227275",#00008b,"0.51"
"11","11","777314","0.00044131","0.36958491","0.61171395","0.54829046","0.45170954","0.08257747","0.16453688","0.00156391","0.20830357","0.01449594","613206","-0.24212904",#960018,"0.51"
"12","12","777328","0.00045933","0.80487936","0.17495855","0.67418049","0.32581951","0.05828486","0.10191907","0.00333327","0.15873333","0.00793018","686113","0.62992081",#00008b,"0.51"
"13","13","777016","5.777e-05","0.81005834","0.17315057","0.22010022","0.77989978","0.32304089","0.45342059","0.00307927","0.07072752","0.02724619","637814","0.63690777",#00008b,"0.51"
"14","14","776213","-0.00097573","0.62827647","0.35507146","0.15969477","0.84030523","0.21322198","0.54899132","0.00319809","0.12415472","0.03431705","600984","0.27320501",#00008b,"0.51"
"15","15","776792","-0.00023053","0.74009955","0.2488549","0.09120956","0.90879044","0.42299923","0.52926807","0.00396216","0.04064698","0.02777929","589072","0.49124465",#00008b,"0.51"
"16","16","777544","0.00073733","0.66138325","0.33249005","0.41526757","0.58473243","0.25315878","0.27067929","0.00166525","0.0735789","0.01760781","607117","0.3288932",#00008b,"0.51"
"17","17","776877","-0.00012113","0.49965476","0.49287821","0.65820861","0.34179139","0.093434","0.18369388","0.0011794","0.06009633","0.01295971","585044","0.00677655",#d5d5ff,"0.51"
"18","18","777256","0.00036666","0.50641483","0.48715","0.66166479","0.33833521","0.12454729","0.16205142","0.0013664","0.03862765","0.01999042","605240","0.01926483",#c5c5ff,"0.51"
"19","19","777289","0.00040913","0.51454893","0.47619135","0.8174838","0.1825162","0.05524647","0.05810912","0.00135119","0.04425626","0.0199348","636475","0.03835758",#adadff,"0.51"
"20","20","776404","-0.00072991","0.56538455","0.42253455","0.75470012","0.24529988","0.10475248","0.05388451","0.00160594","0.06349931","0.01882291","624558","0.14285",#2020ff,"0.51"
"21","21","776946","-3.232e-05","0.39692914","0.59778804","0.88730081","0.11269919","0.03271182","0.03361314","0.00109216","0.01146526","0.02690623","623536","-0.2008589",#960018,"0.51"
"22","22","777331","0.00046319","0.53810063","0.45574615","0.78760012","0.21239988","0.10033461","0.04850807","0.00120082","0.04280257","0.02003252","616248","0.08235448",#7575ff,"0.51"
"23","23","776864","-0.00013786","0.38906025","0.60279959","0.89956719","0.10043281","0.02795072","0.02927847","0.00088732","0.01408385","0.02191432","617587","-0.21373934",#960018,"0.51"
"24","24","777088","0.00015044","0.37254693","0.62293609","0.88625734","0.11374266","0.03642122","0.03592284","0.00134905","0.01185577","0.02154266","615987","-0.25038916",#960018,"0.51"
"25","25","777280","0.00039755","0.58675035","0.4020292","0.70759436","0.29240564","0.15485003","0.07904379","0.00124235","0.04925152","0.01457707","618986","0.18472115",#2020ff,"0.51"
"26","26","777042","9.123e-05","0.58868079","0.39639019","0.68539175","0.31460825","0.18378197","0.06055148","0.00104519","0.05925913","0.01614954","619027","0.1922906",#2020ff,"0.51"
"1","1","791763","-0.00013361","0.38762809","0.59127733","0.61775541","0.38224459","0.10892835","0.11336277","0.00226652","0.03773856","0.13154675","598274","-0.20364924",#960018,"0.54"
"2","2","791136","-0.00092541","0.216605","0.76747708","0.65307197","0.34692803","0.0430018","0.04241776","0.00184425","0.01078089","0.25521071","607835","-0.55087208",#960018,"0.54"
"3","3","792029","0.00020231","0.24795269","0.72989278","0.74374701","0.25625299","0.0489245","0.08502391","0.00477516","0.02408131","0.09772704","598514","-0.48194009",#960018,"0.54"
"4","4","791718","-0.00019044","0.25583442","0.72592367","0.70118378","0.29881622","0.06423429","0.08078945","0.00306906","0.02657226","0.13148074","597578","-0.47008925",#960018,"0.54"
"5","5","792707","0.00105851","0.53140766","0.44908024","0.54749982","0.45250018","0.16423253","0.16902302","0.00299426","0.0458704","0.08595605","608497","0.08232742",#7474ff,"0.54"
