id,Type,EV,DemPct,RepPct,Margin
AZ-03,House,1,62.8,35.7,27.10
AZ-04,House,1,30.6,68,-37.40
AZ-05,House,1,41.9,56.4,-14.50
AZ-06,House,1,47.3,51.4,-4.10
AZ-07,House,1,73.7,24.7,49.00
AZ-08,House,1,41.4,57.3,-15.90
AZ-09,House,1,60.8,37.3,23.50
CA-01,House,1,41.1,56.4,-15.30
CA-02,House,1,73.6,23.9,49.70
CA-03,House,1,54.9,42.7,12.20
CA-04,House,1,43.9,53.7,-9.80
CA-05,House,1,72.4,25.3,47.10
CA-06,House,1,70.3,27.2,43.10
CA-07,House,1,55.6,41.9,13.70
CA-08,House,1,43.6,54,-10.40
CA-09,House,1,57.9,39.9,18.00
CA-10,House,1,50.3,47.4,2.90
CA-11,House,1,74.3,23.6,50.70
CA-12,House,1,86.1,11.9,74.20
CA-13,House,1,88.9,9,79.90
CA-14,House,1,77.7,20.5,57.20
CA-15,House,1,71.5,26.4,45.10
CA-16,House,1,58.8,38.9,19.90
CA-17,House,1,72.5,25.5,47.00
CA-18,House,1,76.4,21.3,55.10
CA-19,House,1,70,27.9,42.10
CA-20,House,1,72.7,25,47.70
CA-21,House,1,54.4,43.5,10.90
CA-22,House,1,46.2,51.6,-5.40
CA-23,House,1,40.5,57.1,-16.60
CA-24,House,1,60.7,36.9,23.80
CA-25,House,1,54,43.9,10.10
CA-26,House,1,61.4,36.5,24.90
CA-27,House,1,67.2,30.8,36.40
CA-28,House,1,70.9,27.2,43.70
CA-29,House,1,74.1,23.7,50.40
CA-30,House,1,68.7,29.4,39.30
CA-31,House,1,58.8,38.9,19.90
CA-32,House,1,65.2,32.8,32.40
CA-33,House,1,69,29,40.00
CA-34,House,1,80.8,16.9,63.90
CA-35,House,1,65.1,32.6,32.50
CA-36,House,1,55.9,42.3,13.60
CA-37,House,1,84.3,13.8,70.50
CA-38,House,1,65.6,32.3,33.30
CA-39,House,1,54.1,44,10.10
CA-40,House,1,77.1,20.6,56.50
CA-41,House,1,61.7,36.1,25.60
CA-42,House,1,45.3,52.7,-7.40
CA-43,House,1,76.9,20.9,56.00
CA-44,House,1,78.4,19.2,59.20
CA-45,House,1,54.6,43.3,11.30
CA-46,House,1,64.3,33.5,30.80
CA-47,House,1,62.4,35.3,27.10
CA-48,House,1,49.7,48.2,1.50
CA-49,House,1,55.2,42.5,12.70
CA-50,House,1,45,52.7,-7.70
CA-51,House,1,66.9,30.9,36.00
CA-52,House,1,63.4,34.2,29.20
CA-53,House,1,67,30.9,36.10
CO-01,House,1,75.6,22.1,53.50
CO-02,House,1,63.7,33.6,30.10
CO-03,House,1,46.1,51.6,-5.50
CO-04,House,1,40.8,56.6,-15.80
