id,Type,EV,DemPct,RepPct,Margin
IN-07,House,1,68.34,28.95,39.39
IN-08,House,1,29.45,67.96,-38.51
IN-09,House,1,32.8,64.47,-31.67
KS-01,House,1,30.86,69.14,-38.27
KS-02,House,1,38.21,57.09,-18.88
KS-03,House,1,53.36,42.6,10.75
KS-04,House,1,34.95,65.05,-30.1
KY-01,House,1,25.28,74.72,-49.43
KY-02,House,1,26.9,73.1,-46.2
KY-03,House,1,61.95,38.04,23.91
KY-04,House,1,0,100,-100
KY-05,House,1,0,100,-100
KY-06,House,1,36.96,63.04,-26.07
LA-01,House,1,24.02,66.77,-42.75
LA-02,House,1,60.29,13.64,46.65
LA-03,House,1,18.66,70.56,-51.9
LA-04,House,1,0,85.82,-85.82
LA-05,House,1,25.94,62.85,-36.91
LA-06,House,1,50.78,37.74,13.03
MA-01,House,1,58.01,34.69,23.32
MA-02,House,1,64.58,29.3,35.28
MA-03,House,1,100,0,100
MA-04,House,1,100,0,100
MA-05,House,1,100,0,100
MA-06,House,1,100,0,100
MA-07,House,1,100,0,100
MA-08,House,1,66.73,27.81,38.92
MA-09,House,1,54.17,41.67,12.49
MD-01,House,1,37.37,59.41,-22.03
MD-02,House,1,58.16,39.52,18.64
MD-03,House,1,59.29,37.87,21.42
MD-04,House,1,88.42,11.24,77.18
MD-05,House,1,67.75,32.01,35.75
MD-06,House,1,53.05,46.72,6.32
MD-07,House,1,80.25,17.16,63.09
MD-08,House,1,76.8,20.46,56.34
ME-01,House,1,58.7,36.39,22.31
ME-02,House,1,48.93,48.26,0.67
MI-01,House,1,37.92,59.15,-21.23
MI-02,House,1,31.69,65.14,-33.45
MI-03,House,1,53.66,43.77,9.89
MI-04,House,1,43.36,55.07,-11.71
MI-05,House,1,32.76,65.68,-32.92
MI-06,House,1,62.02,35,27.02
MI-07,House,1,46.56,50.28,-3.72
MI-08,House,1,51.25,44.61,6.64
MI-09,House,1,29.5,66.76,-37.26
MI-10,House,1,44.99,51.13,-6.13
MI-11,House,1,58.22,39.61,18.61
MI-12,House,1,69.7,25.44,44.25
MI-13,House,1,68.64,24.54,44.11
MN-01,House,1,41.41,58.51,-17.1
MN-02,House,1,55.53,42.08,13.45
MN-03,House,1,58.43,41.45,16.97
MN-04,House,1,67.25,32.58,34.67
MN-05,House,1,74.37,24.56,49.81
MN-06,House,1,37.42,62.45,-25.03
MN-07,House,1,29.44,70.45,-41
MN-08,House,1,41.92,57.99,-16.08
MO-01,House,1,75.93,18.37,57.56
MO-02,House,1,42.5,54.49,-12
MO-03,House,1,35.3,61.31,-26.01
MO-04,House,1,26.41,71.07,-44.66
MO-05,House,1,60.22,36.44,23.78
MO-06,House,1,26.92,70.69,-43.77
MO-07,House,1,26.27,71.56,-45.28
MO-08,House,1,21.81,76.18,-54.37
MS-01,House,1,30.19,69.81,-39.62
MS-02,House,1,62.02,37.98,24.03
MS-03,House,1,0,100,-100
MS-04,House,1,26.05,73.95,-47.9
MT-01,House,1,44.62,52.29,-7.68
MT-02,House,1,34.01,65.99,-31.98
NC-01,House,1,49.52,47.84,1.68
NC-02,House,1,66.25,31.61,34.65
NC-03,House,1,22.62,77.38,-54.77
NC-04,House,1,71.85,26.14,45.71
NC-05,House,1,40.53,59.47,-18.95
NC-06,House,1,30.84,69.16,-38.33
NC-07,House,1,41.41,58.59,-17.19
NC-08,House,1,40.39,59.61,-19.22
NC-09,House,1,37.75,56.3,-18.55
NC-10,House,1,38.21,57.49,-19.28
NC-11,House,1,43.23,56.77,-13.54
NC-12,House,1,74.02,25.98,48.04
NC-13,House,1,41.36,58.64,-17.29
NC-14,House,1,41.94,58.06,-16.13
ND-AL,House,1,30.36,69.24,-38.88
NE-01,House,1,39.9,60.1,-20.21
NE-02,House,1,49.07,50.93,-1.85
NE-03,House,1,19.58,80.42,-60.84
NH-01,House,1,52.47,44.64,7.84
NH-02,House,1,51.07,45.32,5.75
NJ-01,House,1,57.83,39.99,17.84
NJ-02,House,1,41.2,58.11,-16.91
NJ-03,House,1,53.24,44.65,8.59
NJ-04,House,1,31.66,67.39,-35.73
NJ-05,House,1,54.56,43.28,11.28
NJ-06,House,1,56.07,40.34,15.73
NJ-07,House,1,46.37,51.77,-5.4
NJ-08,House,1,59.17,34.64,24.54
NJ-09,House,1,50.78,45.89,4.89
NJ-10,House,1,74.42,22.24,52.18
NJ-11,House,1,56.53,41.79,14.74
NJ-12,House,1,61.2,36.44,24.76
NM-01,House,1,56.37,43.63,12.74
NM-02,House,1,52.08,47.92,4.16
NM-03,House,1,56.29,43.71,12.57
NV-01,House,1,51.99,44.49,7.51
NV-02,House,1,36.05,55.04,-18.98
NV-03,House,1,51.37,48.63,2.74
NV-04,House,1,52.66,44.57,8.09
NY-01,House,1,44.75,55.18,-10.43
NY-02,House,1,40.21,59.74,-19.53
NY-03,House,1,51.68,48.11,3.57
NY-04,House,1,51.07,48.78,2.29
NY-05,House,1,72.68,26.98,45.7
NY-06,House,1,60.5,37.53,22.97
NY-07,House,1,77.91,21.84,56.07
NY-08,House,1,75.08,24.51,50.57
NY-09,House,1,73.46,25.48,47.98
NY-10,House,1,81.01,14.75,66.26
NY-11,House,1,35.76,63.84,-28.08
NY-12,House,1,80.29,19.44,60.85
NY-13,House,1,83.02,16.36,66.66
NY-14,House,1,68.92,30.68,38.24
NY-15,House,1,76.21,21.05,55.16
NY-16,House,1,71.35,28.32,43.03
NY-17,House,1,45.82,52.13,-6.31
NY-18,House,1,57.13,42.79,14.34
NY-19,House,1,51.05,48.84,2.21
NY-20,House,1,61.08,38.84,22.24
NY-21,House,1,37.84,62.1,-24.26
NY-22,House,1,54.5,45.39,9.11
NY-23,House,1,34.25,65.92,-31.67
NY-24,House,1,34.31,65.63,-31.32
NY-25,House,1,60.78,39.15,21.63
NY-26,House,1,65.09,34.79,30.3
OH-01,House,1,54.58,45.42,9.17
OH-02,House,1,26.44,73.56,-47.12
OH-03,House,1,70.74,29.26,41.48
OH-04,House,1,31.54,68.46,-36.92
OH-05,House,1,32.49,67.51,-35.02
OH-06,House,1,33.26,66.74,-33.48
OH-07,House,1,36.12,51.08,-14.96
OH-08,House,1,37.19,62.81,-25.62
OH-09,House,1,48.27,47.63,0.63
OH-10,House,1,39.22,57.64,-18.42
OH-11,House,1,78.33,19.64,58.69
OH-12,House,1,31.49,68.51,-37.01
OH-13,House,1,51.11,48.89,2.21
OH-14,House,1,36.58,63.42,-26.83
OH-15,House,1,43.54,56.46,-12.92
OK-01,House,1,34.53,60.43,-25.9
OK-02,House,1,21.44,74.18,-52.73
OK-03,House,1,0,100,-100
OK-04,House,1,28.27,65.25,-36.98
OK-05,House,1,39.31,60.69,-21.39
OR-01,House,1,68.63,28.1,40.53
OR-02,House,1,32.81,63.9,-31.09
OR-03,House,1,67.71,25.22,42.49
OR-04,House,1,51.71,43.94,7.77
OR-05,House,1,47.69,44.96,2.73
OR-06,House,1,53.34,46.49,6.85
PA-01,House,1,43.6,56.4,-12.81
PA-02,House,1,71.46,28.54,42.92
PA-03,House,1,100,0,100
PA-04,House,1,59.07,40.93,18.13
PA-05,House,1,65.29,34.71,30.58
PA-06,House,1,56.2,43.8,12.4
PA-07,House,1,49.5,50.5,-1.01
PA-08,House,1,49.19,50.81,-1.62
PA-09,House,1,29.49,70.51,-41.02
PA-10,House,1,49.37,50.63,-1.26
PA-11,House,1,37.1,62.9,-25.79
PA-12,House,1,56.41,43.59,12.82
PA-13,House,1,25.8,74.2,-48.4
PA-14,House,1,33.43,66.57,-33.15
PA-15,House,1,28.53,71.47,-42.93
PA-16,House,1,36.35,63.65,-27.31
PA-17,House,1,53.88,46.12,7.75
RI-01,House,1,63.02,31.99,31.03
RI-02,House,1,58.24,41.51,16.72
SC-01,House,1,41.6,58.22,-16.61
SC-02,House,1,40.25,59.53,-19.29
SC-03,House,1,25.3,71.66,-46.35
SC-04,House,1,37.23,59.73,-22.5
SC-05,House,1,36.34,63.51,-27.17
SC-06,House,1,59.5,36.72,22.78
SC-07,House,1,34.97,64.9,-29.92
SD-AL,House,1,27.96,72.04,-44.09
TN-01,House,1,19.39,78.08,-58.69
TN-02,House,1,30.74,69.26,-38.52
TN-03,House,1,29.36,67.51,-38.16
TN-04,House,1,26.76,69.95,-43.19
TN-05,House,1,39.47,56.85,-17.38
TN-06,House,1,32,68,-36
TN-07,House,1,38.05,59.5,-21.46
TN-08,House,1,25.59,72.34,-46.75
TN-09,House,1,71.31,25.66,45.65
TX-01,House,1,0,100,-100
TX-02,House,1,34.34,65.66,-31.32
TX-03,House,1,37.55,62.45,-24.91
TX-04,House,1,31.62,68.38,-36.77
TX-05,House,1,35.92,64.08,-28.17
TX-06,House,1,34.32,65.68,-31.35
TX-07,House,1,61.28,38.72,22.57
TX-08,House,1,31.78,68.22,-36.43
TX-09,House,1,100,0,100
TX-10,House,1,34.01,63.6,-29.6
TX-11,House,1,0,100,-100
TX-12,House,1,36.55,63.45,-26.91
TX-13,House,1,0,100,-100
TX-14,House,1,31.31,68.69,-37.38
TX-15,House,1,42.89,57.11,-14.23
TX-16,House,1,59.5,40.43,19.07
TX-17,House,1,33.65,66.35,-32.7
TX-18,House,1,69.42,30.55,38.87
TX-19,House,1,10.31,80.69,-70.39
TX-20,House,1,100,0,100
TX-21,House,1,36.06,61.85,-25.79
TX-22,House,1,37.88,62.12,-24.25
TX-23,House,1,37.7,62.3,-24.59
TX-24,House,1,39.7,60.3,-20.6
TX-25,House,1,0,100,-100
TX-26,House,1,35.67,62.07,-26.4
TX-27,House,1,33.96,66.04,-32.09
TX-28,House,1,52.79,47.21,5.59
TX-29,House,1,65.29,34.71,30.58
TX-30,House,1,84.89,15.11,69.78
TX-31,House,1,35.57,64.43,-28.86
TX-32,House,1,60.45,36.97,23.49
TX-33,House,1,68.79,31.21,37.57
TX-34,House,1,51.29,48.71,2.58
TX-35,House,1,67.36,32.64,34.73
TX-36,House,1,30.64,69.36,-38.72
TX-37,House,1,74.22,23.58,50.64
TX-38,House,1,37.24,62.73,-25.5
UT-01,House,1,32.06,63.13,-31.06
UT-02,House,1,34.23,58,-23.77
UT-03,House,1,33.61,66.39,-32.77
UT-04,House,1,30.2,63.42,-33.21
VA-01,House,1,43.53,56.31,-12.78
VA-02,House,1,46.9,50.74,-3.84
VA-03,House,1,69.95,29.84,40.12
VA-04,House,1,67.34,32.44,34.9
VA-05,House,1,42.27,57.26,-14.99
VA-06,House,1,34.79,63.12,-28.33
VA-07,House,1,51.18,48.54,2.64
VA-08,House,1,71.52,24.66,46.86
VA-09,House,1,27.33,72.49,-45.16
VA-10,House,1,52.09,47.54,4.55
VA-11,House,1,66.68,32.86,33.82
VT-AL,House,1,58.57,28.01,30.56
WA-01,House,1,63,36.75,26.25
WA-02,House,1,63.83,35.86,27.97
WA-03,House,1,51.74,47.86,3.88
WA-04,House,1,0,100,-100
WA-05,House,1,39.29,60.57,-21.28
WA-06,House,1,56.71,43.11,13.61
WA-07,House,1,83.91,15.77,68.14
WA-08,House,1,53.96,45.8,8.15
WA-09,House,1,100,0,100
WA-10,House,1,58.54,41.23,17.31
WI-01,House,1,43.81,54.01,-10.19
WI-02,House,1,70.05,29.82,40.23
WI-03,House,1,48.6,51.32,-2.72
WI-04,House,1,74.77,22.41,52.36
WI-05,House,1,35.5,64.4,-28.9
WI-06,House,1,38.66,61.23,-22.57
WI-07,House,1,36.37,63.56,-27.19
WI-08,House,1,42.64,57.29,-14.65
WV-01,House,1,26.15,66.36,-40.21
WV-02,House,1,29.23,70.77,-41.54
WY-AL,House,1,22.42,68.12,-45.7
Arizona,Senate,1,50.06,47.65,2.41
California,Senate,1,58.87,41.13,17.74
Connecticut,Senate,1,58.58,39.78,18.8
Delaware,Senate,1,56.59,39.5,17.09
Florida,Senate,1,42.79,55.57,-12.78
Hawaii,Senate,1,64.61,31.9,32.71
Indiana,Senate,1,38.77,58.64,-19.87
Maine,Senate,1,52.06,34.64,17.42
Maryland,Senate,1,54.64,42.84,11.8
Massachusetts,Senate,1,59.81,40,19.81
Michigan,Senate,1,48.64,48.3,0.34
Minnesota,Senate,1,56.2,40.5,15.7
Mississippi,Senate,1,37.19,62.81,-25.62
Missouri,Senate,1,41.84,55.57,-13.73
Montana,Senate,1,45.5,52.64,-7.14
Nebraska,Senate,1,46.52,53.19,-6.67
Nebraska Special,Senate,1,37.4,62.6,-25.2
Nevada,Senate,1,47.87,46.22,1.65
New Jersey,Senate,1,53.61,43.99,9.62
New Mexico,Senate,1,55.06,44.94,10.12
New York,Senate,1,58.91,40.59,18.32
North Dakota,Senate,1,33.38,66.31,-32.93
Ohio,Senate,1,46.47,50.99,-4.52
Pennsylvania,Senate,1,48.6,48.82,-0.22
Rhode Island,Senate,1,59.9,39.85,20.05
Tennessee,Senate,1,34.16,63.8,-29.64
Texas,Senate,1,44.57,53.07,-8.5
Utah,Senate,1,31.74,62.5,-30.76
Vermont,Senate,1,63.16,32.07,31.09
Virginia,Senate,1,54.37,45.44,8.93
Washington,Senate,1,59.09,40.64,18.45
West Virginia,Senate,1,27.76,68.75,-40.99
Wisconsin,Senate,1,49.33,48.48,0.85
Wyoming,Senate,1,24.12,75.11,-50.99
Delaware,Gov,1,56.07,43.93,13.1
Indiana,Gov,1,41.11,54.38,-13.27
Missouri,Gov,1,38.72,59.14,-20.42
Montana,Gov,1,38.62,58.86,-20.24
New Hampshire,Gov,1,44.27,53.61,-9.34
North Carolina,Gov,1,54.09,40.08,13.01
North Dakota,Gov,1,25.98,68.26,-42.28
Utah,Gov,1,28.96,52.89,-23.96
Vermont,Gov,1,21.83,73.44,-51.61
Washington,Gov,1,55.51,44.28,11.23
West Virginia,Gov,1,31.58,61.99,-30.41
