id,Type,EV,DemPct,RepPct,Margin
FL-01,House,1,27.13,69.60,-42.46
FL-02,House,1,47.24,52.70,-5.46
FL-03,House,1,32.46,64.73,-32.27
FL-04,House,1,23.85,76.07,-52.22
FL-05,House,1,70.77,26.27,44.50
FL-06,House,1,42.78,57.22,-14.45
FL-07,House,1,41.29,58.71,-17.42
FL-08,House,1,37.51,58.88,-21.37
FL-09,House,1,62.52,37.48,25.04
FL-10,House,1,48.25,51.73,-3.48
FL-11,House,1,35.52,64.48,-28.95
FL-12,House,1,32.94,63.48,-30.54
FL-13,House,1,42.43,57.57,-15.14
FL-14,House,1,70.25,29.75,40.50
FL-15,House,1,0.00,100.00,-100.00
FL-16,House,1,46.39,53.61,-7.22
FL-17,House,1,41.37,58.63,-17.26
FL-18,House,1,50.28,49.70,0.58
FL-19,House,1,35.84,61.99,-26.15
FL-20,House,1,87.90,12.10,75.80
FL-21,House,1,77.80,13.28,64.52
FL-22,House,1,54.63,45.37,9.25
FL-23,House,1,63.25,35.62,27.63
FL-24,House,1,100.00,0.00,100.00
FL-25,House,1,15.81,75.65,-59.83
FL-26,House,1,53.64,43.02,10.62
FL-27,House,1,36.94,60.17,-23.23
GA-01,House,1,37.02,62.98,-25.96
GA-02,House,1,63.78,36.22,27.57
GA-03,House,1,0.00,100.00,-100.00
GA-04,House,1,73.57,26.43,47.14
GA-05,House,1,84.39,15.61,68.79
GA-06,House,1,35.49,64.51,-29.01
GA-07,House,1,37.84,62.16,-24.32
GA-08,House,1,0.00,100.00,-100.00
GA-09,House,1,23.82,76.18,-52.37
GA-10,House,1,0.00,100.00,-100.00
GA-11,House,1,31.45,68.55,-37.11
GA-12,House,1,53.70,46.30,7.40
GA-13,House,1,71.74,28.26,43.49
GA-14,House,1,27.03,72.97,-45.94
HI-01,House,1,53.47,44.44,9.03
HI-02,House,1,76.84,18.56,58.28
IA-01,House,1,56.91,41.57,15.34
IA-02,House,1,55.57,42.48,13.08
IA-03,House,1,43.59,52.22,-8.63
IA-04,House,1,44.85,52.94,-8.10
ID-01,House,1,30.77,62.96,-32.19
ID-02,House,1,34.80,65.12,-30.32
IL-01,House,1,73.82,26.18,47.64
IL-02,House,1,63.25,23.22,40.03
IL-03,House,1,68.48,31.52,36.97
IL-04,House,1,83.00,17.00,66.01
IL-05,House,1,65.73,28.59,37.15
IL-06,House,1,40.78,59.22,-18.44
IL-07,House,1,84.64,10.99,73.65
IL-08,House,1,54.74,45.26,9.48
IL-09,House,1,66.33,33.67,32.66
IL-10,House,1,50.63,49.37,1.26
IL-11,House,1,58.57,41.43,17.14
IL-12,House,1,51.65,42.74,8.92
IL-13,House,1,46.21,46.55,-0.34
IL-14,House,1,41.18,58.82,-17.64
IL-15,House,1,31.39,68.61,-37.21
IL-16,House,1,38.19,61.81,-23.63
IL-17,House,1,53.28,46.72,6.56
IL-18,House,1,25.84,74.16,-48.33
IN-01,House,1,67.28,32.72,34.57
IN-02,House,1,47.58,49.01,-1.43
IN-03,House,1,32.96,67.04,-34.08
IN-04,House,1,34.16,61.96,-27.79
IN-05,House,1,37.60,58.37,-20.77
IN-06,House,1,35.12,59.08,-23.95
IN-07,House,1,62.85,37.15,25.70
IN-08,House,1,43.07,53.36,-10.28
IN-09,House,1,44.55,55.45,-10.89
KS-01,House,1,0.00,100.00,-100.00
KS-02,House,1,38.72,57.01,-18.29
KS-03,House,1,31.55,68.45,-36.90
KS-04,House,1,31.58,62.22,-30.64
KY-01,House,1,30.37,69.63,-39.27
KY-02,House,1,31.72,64.30,-32.58
KY-03,House,1,63.96,34.54,29.42
KY-04,House,1,34.98,62.13,-27.15
KY-05,House,1,22.10,77.90,-55.79
KY-06,House,1,46.68,50.57,-3.89
LA-01,House,1,21.25,66.63,-45.38
LA-02,House,1,55.16,13.50,41.66
LA-03,House,1,21.54,44.68,-23.14
LA-04,House,1,24.70,75.30,-50.60
LA-05,House,1,14.41,77.83,-63.43
LA-06,House,1,10.49,79.41,-68.91
MA-01,House,1,100.00,0.00,100.00
MA-02,House,1,100.00,0.00,100.00
MA-03,House,1,63.30,32.64,30.66
MA-04,House,1,59.31,34.82,24.49
MA-05,House,1,70.70,22.77,47.93
MA-06,House,1,46.41,45.30,1.11
MA-07,House,1,73.93,14.45,59.48
MA-08,House,1,71.03,22.13,48.90
MA-09,House,1,55.15,30.21,24.94
MD-01,House,1,27.48,63.42,-35.94
MD-02,House,1,65.58,31.11,34.47
MD-03,House,1,66.83,29.56,37.27
MD-04,House,1,77.17,20.72,56.44
MD-05,House,1,69.40,27.71,41.69
MD-06,House,1,58.77,37.90,20.87
MD-07,House,1,76.52,20.82,55.70
MD-08,House,1,63.37,32.93,30.44
ME-01,House,1,62.08,33.74,28.35
ME-02,House,1,55.67,39.99,15.68
MI-01,House,1,47.60,48.14,-0.54
MI-02,House,1,34.24,61.16,-26.92
MI-03,House,1,44.17,52.62,-8.45
MI-04,House,1,33.55,63.07,-29.52
MI-05,House,1,64.98,31.48,33.50
MI-06,House,1,42.61,54.59,-11.98
MI-07,House,1,43.02,53.34,-10.32
MI-08,House,1,37.29,58.60,-21.32
MI-09,House,1,61.91,34.02,27.89
MI-10,House,1,29.74,68.80,-39.06
MI-11,House,1,44.36,50.76,-6.40
MI-12,House,1,67.94,28.97,38.97
MI-13,House,1,82.79,13.64,69.15
MI-14,House,1,82.26,15.63,66.62
MN-01,House,1,57.52,42.33,15.20
MN-02,House,1,45.85,54.01,-8.16
MN-03,House,1,41.79,58.10,-16.30
MN-04,House,1,62.27,31.51,30.76
MN-05,House,1,74.47,25.22,49.25
MN-06,House,1,49.26,50.47,-1.21
MN-07,House,1,60.38,34.85,25.53
MN-08,House,1,54.28,45.39,8.89
MO-01,House,1,78.67,17.86,60.81
MO-02,House,1,37.08,60.08,-22.99
MO-03,House,1,32.86,63.49,-30.63
MO-04,House,1,35.49,60.31,-24.82
MO-05,House,1,60.52,36.91,23.61
MO-06,House,1,32.52,65.00,-32.49
MO-07,House,1,30.90,63.87,-32.96
MO-08,House,1,24.55,71.93,-47.38
MS-01,House,1,36.90,60.41,-23.51
MS-02,House,1,67.13,30.96,36.17
MS-03,House,1,19.98,80.02,-60.04
MS-04,House,1,28.85,64.11,-35.26
MT-AL,House,1,42.72,53.25,-10.53
NC-01,House,1,75.32,22.86,52.46
NC-02,House,1,41.42,55.90,-14.48
NC-03,House,1,36.89,63.11,-26.22
NC-04,House,1,74.47,25.53,48.95
NC-05,House,1,42.46,57.54,-15.09
NC-06,House,1,39.08,60.92,-21.85
NC-07,House,1,50.10,49.90,0.19
NC-08,House,1,45.37,53.16,-7.79
NC-09,House,1,45.65,51.78,-6.13
NC-10,House,1,43.01,56.99,-13.98
NC-11,House,1,42.58,57.42,-14.85
NC-12,House,1,79.63,20.37,59.27
NC-13,House,1,43.20,56.80,-13.59
ND-AL,House,1,41.70,54.89,-13.19
NE-01,House,1,31.71,68.29,-36.58
NE-02,House,1,49.20,50.80,-1.59
NE-03,House,1,25.83,74.17,-48.34
NH-01,House,1,49.75,45.99,3.77
NH-02,House,1,50.17,45.34,4.83
NJ-01,House,1,68.22,29.97,38.25
NJ-02,House,1,40.29,57.66,-17.37
NJ-03,House,1,44.85,53.72,-8.86
NJ-04,House,1,35.26,63.72,-28.46
NJ-05,House,1,42.74,55.03,-12.29
NJ-06,House,1,63.34,35.20,28.13
NJ-07,House,1,40.04,57.16,-17.12
NJ-08,House,1,77.99,18.93,59.06
NJ-09,House,1,73.97,25.03,48.94
NJ-10,House,1,87.56,10.55,77.01
NJ-11,House,1,39.98,58.81,-18.83
NJ-12,House,1,69.22,29.49,39.73
NM-01,House,1,59.06,40.77,18.29
NM-02,House,1,40.87,59.06,-18.19
NM-03,House,1,63.12,36.88,26.25
NV-01,House,1,63.57,31.53,32.04
NV-02,House,1,36.25,57.63,-21.39
NV-03,House,1,42.87,50.36,-7.49
NV-04,House,1,50.11,42.11,8.00
NY-01,House,1,49.29,44.69,4.60
NY-02,House,1,36.77,52.22,-15.45
NY-03,House,1,51.46,36.90,14.56
NY-04,House,1,54.75,28.61,26.13
NY-05,House,1,74.76,7.96,66.79
NY-06,House,1,59.65,27.20,32.45
NY-07,House,1,79.03,4.37,74.66
NY-08,House,1,77.89,7.47,70.42
NY-09,House,1,77.90,10.11,67.78
NY-10,House,1,69.82,16.63,53.19
NY-11,House,1,43.04,48.02,-4.98
NY-12,House,1,72.11,17.40,54.70
NY-13,House,1,74.96,5.20,69.76
NY-14,House,1,70.62,12.72,57.90
NY-15,House,1,85.45,2.48,82.98
NY-16,House,1,66.43,19.95,46.47
NY-17,House,1,57.64,30.90,26.74
NY-18,House,1,48.69,45.03,3.65
NY-19,House,1,43.67,48.95,-5.29
NY-20,House,1,64.03,29.52,34.51
NY-21,House,1,47.12,45.27,1.85
NY-22,House,1,36.43,56.37,-19.94
NY-23,House,1,45.58,49.20,-3.62
NY-24,House,1,47.12,41.85,5.27
NY-25,House,1,55.71,41.33,14.38
NY-26,House,1,69.71,23.50,46.21
NY-27,House,1,47.37,48.89,-1.52
OH-01,House,1,37.60,57.73,-20.14
OH-02,House,1,41.37,58.63,-17.27
OH-03,House,1,68.29,26.35,41.94
OH-04,House,1,36.49,58.35,-21.86
OH-05,House,1,39.16,57.27,-18.11
OH-06,House,1,46.75,53.25,-6.50
OH-07,House,1,43.60,56.40,-12.79
OH-08,House,1,0.00,100.00,-100.00
OH-09,House,1,73.04,23.03,50.01
OH-10,House,1,37.49,59.54,-22.05
OH-11,House,1,100.00,0.00,100.00
OH-12,House,1,36.53,63.47,-26.94
OH-13,House,1,72.77,27.23,45.54
OH-14,House,1,38.73,54.03,-15.30
OH-15,House,1,38.44,61.56,-23.12
OH-16,House,1,47.95,52.05,-4.09
OK-01,House,1,32.04,63.47,-31.43
OK-02,House,1,38.34,57.34,-19.00
OK-03,House,1,19.95,75.28,-55.32
OK-04,House,1,27.60,67.89,-40.29
OK-05,House,1,37.26,58.70,-21.44
OR-01,House,1,59.60,33.04,26.55
OR-02,House,1,29.12,68.63,-39.52
OR-03,House,1,74.46,19.76,54.70
OR-04,House,1,59.11,39.03,20.08
OR-05,House,1,54.04,42.45,11.59
PA-01,House,1,84.95,15.05,69.90
PA-02,House,1,89.28,9.37,79.91
PA-03,House,1,40.97,54.82,-13.85
PA-04,House,1,34.42,59.74,-25.32
PA-05,House,1,37.08,62.92,-25.85
PA-06,House,1,42.86,57.14,-14.28
PA-07,House,1,40.60,59.40,-18.80
PA-08,House,1,43.40,56.60,-13.21
PA-09,House,1,38.33,61.67,-23.35
PA-10,House,1,34.42,65.58,-31.17
PA-11,House,1,41.46,58.54,-17.09
PA-12,House,1,48.26,51.74,-3.47
PA-13,House,1,69.09,30.91,38.18
PA-14,House,1,76.89,23.11,53.79
PA-15,House,1,43.25,56.75,-13.50
PA-16,House,1,39.04,54.85,-15.80
PA-17,House,1,60.31,39.69,20.62
PA-18,House,1,36.04,63.96,-27.91
RI-01,House,1,52.95,40.82,12.13
RI-02,House,1,55.72,35.12,20.60
SC-01,House,1,33.84,62.03,-28.19
SC-02,House,1,0.00,100.00,-100.00
SC-03,House,1,33.26,66.54,-33.28
SC-04,House,1,31.51,64.90,-33.39
SC-05,House,1,40.97,55.51,-14.54
SC-06,House,1,100.00,0.00,100.00
SC-07,House,1,41.56,55.51,-13.95
SD-AL,House,1,42.55,57.45,-14.90
TN-01,House,1,19.89,76.04,-56.16
TN-02,House,1,20.61,74.44,-53.83
TN-03,House,1,35.46,61.43,-25.98
TN-04,House,1,44.24,55.76,-11.51
TN-05,House,1,65.23,32.78,32.45
TN-06,House,1,14.41,76.43,-62.02
TN-07,House,1,23.97,71.02,-47.05
TN-08,House,1,28.45,68.33,-39.88
TN-09,House,1,75.07,23.80,51.27
TX-01,House,1,26.93,71.43,-44.50
TX-02,House,1,32.68,64.82,-32.13
TX-03,House,1,0.00,100.00,-100.00
TX-04,House,1,24.05,72.97,-48.92
TX-05,House,1,33.22,64.40,-31.17
TX-06,House,1,39.23,58.02,-18.79
TX-07,House,1,36.43,60.81,-24.37
TX-08,House,1,20.33,77.29,-56.96
TX-09,House,1,78.49,19.69,58.80
TX-10,House,1,36.25,60.52,-24.27
TX-11,House,1,18.57,78.64,-60.07
TX-12,House,1,26.68,70.91,-44.23
TX-13,House,1,6.15,90.98,-84.83
TX-14,House,1,44.62,53.47,-8.85
TX-15,House,1,60.89,36.86,24.03
TX-16,House,1,65.42,32.93,32.49
TX-17,House,1,20.07,79.93,-59.86
TX-18,House,1,75.01,22.58,52.43
TX-19,House,1,15.01,84.99,-69.98
TX-20,House,1,63.93,33.50,30.43
TX-21,House,1,35.40,60.55,-25.15
TX-22,House,1,31.96,64.03,-32.07
TX-23,House,1,50.31,45.56,4.75
TX-24,House,1,36.00,61.02,-25.03
TX-25,House,1,37.44,58.44,-21.00
TX-26,House,1,28.69,68.27,-39.58
TX-27,House,1,39.22,56.75,-17.54
TX-28,House,1,67.89,29.77,38.12
TX-29,House,1,90.00,5.23,84.78
TX-30,House,1,78.82,19.00,59.83
TX-31,House,1,34.98,61.28,-26.30
TX-32,House,1,39.46,58.28,-18.82
TX-33,House,1,72.51,25.77,46.74
TX-34,House,1,61.89,36.23,25.67
TX-35,House,1,63.95,32.02,31.92
TX-36,House,1,26.58,70.74,-44.16
UT-01,House,1,24.69,71.47,-46.79
UT-02,House,1,33.47,62.17,-28.71
UT-03,House,1,23.39,76.61,-53.21
UT-04,House,1,48.84,48.53,0.31
VA-01,House,1,41.21,56.29,-15.08
VA-02,House,1,46.10,53.76,-7.66
VA-03,House,1,81.27,18.48,62.79
VA-04,House,1,42.91,56.93,-14.03
VA-05,House,1,42.86,55.44,-12.58
VA-06,House,1,34.56,65.23,-30.67
VA-07,House,1,41.37,58.39,-17.01
VA-08,House,1,64.59,30.57,34.02
VA-09,House,1,38.59,61.29,-22.70
VA-10,House,1,38.76,58.41,-19.65
VA-11,House,1,60.98,35.49,25.49
VT-AL,House,1,71.95,23.30,48.65
WA-01,House,1,53.94,46.06,7.87
WA-02,House,1,61.14,38.86,22.28
WA-03,House,1,39.62,60.38,-20.76
WA-04,House,1,33.78,66.22,-32.44
WA-05,House,1,38.08,61.92,-23.84
WA-06,House,1,59.00,41.00,18.00
WA-07,House,1,79.65,20.35,59.31
WA-08,House,1,40.35,59.65,-19.30
WA-09,House,1,71.62,28.38,43.23
WA-10,House,1,58.56,41.44,17.12
WI-01,House,1,43.39,54.90,-11.51
WI-02,House,1,67.90,31.90,36.00
WI-03,House,1,64.08,35.82,28.25
WI-04,House,1,72.21,24.80,47.41
WI-05,House,1,32.05,67.72,-35.67
WI-06,House,1,37.78,62.12,-24.33
WI-07,House,1,43.80,56.08,-12.29
WI-08,House,1,43.97,55.95,-11.98
WV-01,House,1,37.52,62.48,-24.97
WV-02,House,1,30.23,69.77,-39.53
WV-03,House,1,53.98,46.02,7.96
WY-AL,House,1,22.96,66.39,-43.43
Arizona,Senate,1,46.2,49.23,-3.03
California,Senate,1,62.5,37.5,25
Connecticut,Senate,1,55.1,44.3,10.8
Delaware,Senate,1,66.42,29.96,36.46
Florida,Senate,1,55.2,42.2,13
Hawaii,Senate,1,62.6,37.4,25.2
Indiana,Senate,1,50.04,44.28,5.76
Maine,Senate,1,52.92,30.73,22.19
Maryland,Senate,1,55.41,26.66,28.75
Massachusetts,Senate,1,53.74,46.19,7.55
Michigan,Senate,1,58.8,38,20.8
Minnesota,Senate,1,65.2,30.6,34.6
Mississippi,Senate,1,56.77,40.55,16.22
Missouri,Senate,1,54.71,39.2,15.51
Montana,Senate,1,48.58,44.86,3.72
Nebraska,Senate,1,42.2,57.8,-15.6
Nevada,Senate,1,44.71,45.87,-1.16
New Jersey,Senate,1,58.87,39.37,19.5
New Mexico,Senate,1,51.01,45.28,5.73
New York,Senate,1,72.22,26.34,45.88
North Dakota,Senate,1,50.24,49.32,0.92
Ohio,Senate,1,50.7,44.7,6
Pennsylvania,Senate,1,53.7,44.6,9.1
Rhode Island,Senate,1,64.81,34.97,29.84
Tennessee,Senate,1,30.41,64.89,-34.48
Texas,Senate,1,40.62,56.46,-15.84
Utah,Senate,1,30.19,65.21,-35.02
Vermont,Senate,1,71,24.9,46.1
Virginia,Senate,1,52.87,46.96,5.91
Washington,Senate,1,60.45,39.55,20.9
West Virginia,Senate,1,60.55,36.5,24.05
Wisconsin,Senate,1,51.41,45.86,5.55
Wyoming,Senate,1,21.6,75.9,-54.3
Delaware,Gov,1,69.34,28.6,40.74
Indiana,Gov,1,46.56,49.49,-2.93
Missouri,Gov,1,54.77,42.53,12.24
Montana,Gov,1,48.9,47.34,1.56
New Hampshire,Gov,1,54.61,42.52,12.09
North Carolina,Gov,1,43.23,54.62,-11.39
North Dakota,Gov,1,34.31,63.1,-28.79
Utah,Gov,1,27.58,68.41,-40.83
Vermont,Gov,1,57.8,37.55,20.25
Washington,Gov,1,51.54,48.46,3.08
West Virginia,Gov,1,50.49,45.65,4.84
Wisconsin RC,Gov,1,46.28,53.08,-6.8
