id,Type,EV,DemPct,RepPct,Margin
FL-04,House,1,30.32,69.67,-39.34
FL-05,House,1,40.15,59.85,-19.7
FL-06,House,1,40.12,59.88,-19.76
FL-07,House,1,36.92,63.08,-26.16
FL-08,House,1,45.73,52.79,-7.06
FL-09,House,1,44.08,55.91,-11.83
FL-10,House,1,34.07,65.93,-31.86
FL-11,House,1,69.65,30.34,39.31
FL-12,House,1,19.42,69.12,-49.69
FL-13,House,1,49.92,50.08,-0.15
FL-14,House,1,35.63,64.37,-28.74
FL-15,House,1,43.72,56.28,-12.57
FL-16,House,1,49.55,47.66,1.89
FL-17,House,1,100,0,100
FL-18,House,1,37.85,62.15,-24.3
FL-19,House,1,100,0,100
FL-20,House,1,100,0,100
FL-21,House,1,40.53,59.47,-18.93
FL-22,House,1,50.88,47.13,3.76
FL-23,House,1,100,0,100
FL-24,House,1,42.06,57.94,-15.88
FL-25,House,1,41.53,58.47,-16.93
GA-01,House,1,31.5,68.5,-37
GA-02,House,1,67.87,32.13,35.75
GA-03,House,1,32.35,67.65,-35.3
GA-04,House,1,75.36,24.64,50.71
GA-05,House,1,100,0,100
GA-06,House,1,27.61,72.39,-44.78
GA-07,House,1,29.09,70.91,-41.83
GA-08,House,1,50.55,49.45,1.1
GA-09,House,1,23.37,76.63,-53.26
GA-10,House,1,32.64,67.36,-34.73
GA-11,House,1,28.94,71.06,-42.13
GA-12,House,1,50.3,49.7,0.61
GA-13,House,1,69.24,30.76,38.48
HI-01,House,1,69.35,30.65,38.71
HI-02,House,1,61.04,38.96,22.07
IA-01,House,1,55.1,43.25,11.85
IA-02,House,1,51.43,48.57,2.85
IA-03,House,1,51.9,46.5,5.4
IA-04,House,1,42.79,57.21,-14.42
IA-05,House,1,35.58,58.53,-22.95
ID-01,House,1,44.8,49.94,-5.13
ID-02,House,1,34.43,62,-27.57
IL-01,House,1,84.06,15.94,68.12
IL-02,House,1,84.84,11.82,73.02
IL-03,House,1,77.1,22.9,54.2
IL-04,House,1,85.84,14.16,71.68
IL-05,House,1,77.99,22,55.99
IL-06,House,1,48.65,51.35,-2.7
IL-07,House,1,86.7,13.3,73.41
IL-08,House,1,50.9,44.01,6.89
IL-09,House,1,74.59,25.41,49.17
IL-10,House,1,46.62,53.38,-6.75
IL-11,House,1,44.9,55.1,-10.19
IL-12,House,1,100,0,100
IL-13,House,1,41.66,58.33,-16.67
IL-14,House,1,40.21,59.79,-19.58
IL-15,House,1,42.41,57.59,-15.18
IL-16,House,1,32.13,63.55,-31.42
IL-17,House,1,57.17,42.83,14.35
IL-18,House,1,32.72,67.28,-34.55
IL-19,House,1,39.29,60.71,-21.42
IN-01,House,1,69.65,26.83,42.81
IN-02,House,1,53.98,46.02,7.95
IN-03,House,1,45.72,54.28,-8.57
IN-04,House,1,37.62,62.38,-24.75
IN-05,House,1,31.41,64.96,-33.55
IN-06,House,1,39.99,60.01,-20.02
IN-07,House,1,53.76,46.24,7.51
IN-08,House,1,61.02,38.98,22.04
IN-09,House,1,50.01,45.49,4.52
KS-01,House,1,19.95,78.61,-58.66
KS-02,House,1,50.6,47.14,3.46
KS-03,House,1,64.61,33.68,30.92
KS-04,House,1,33.93,63.53,-29.59
KY-01,House,1,40.42,59.58,-19.16
KY-02,House,1,44.59,55.41,-10.81
KY-03,House,1,50.62,48.18,2.45
KY-04,House,1,43.38,51.69,-8.31
KY-05,House,1,26.24,73.76,-47.52
KY-06,House,1,85.46,14.54,70.92
LA-01,House,1,7.37,88.1,-80.73
LA-02,House,1,100,0,100
LA-03,House,1,55.03,40.31,14.72
LA-04,House,1,16.95,57.4,-40.46
LA-05,House,1,29,68.26,-39.25
LA-06,House,1,17.19,82.81,-65.62
LA-07,House,1,29.3,70.7,-41.4
MA-01,House,1,71.87,22.09,49.78
MA-02,House,1,100,0,100
MA-03,House,1,100,0,100
MA-04,House,1,100,0,100
MA-05,House,1,100,0,100
MA-06,House,1,66.35,28.82,37.53
MA-07,House,1,100,0,100
MA-08,House,1,100,0,100
MA-09,House,1,72.25,20.09,52.15
MA-10,House,1,62.08,28.34,33.74
MD-01,House,1,31.11,68.8,-37.69
MD-02,House,1,69.21,30.68,38.54
MD-03,House,1,64.03,33.76,30.27
MD-04,House,1,80.67,18.64,62.03
MD-05,House,1,100,0,100
MD-06,House,1,38.43,58.97,-20.53
MD-07,House,1,100,0,100
MD-08,House,1,76.52,21.9,54.62
ME-01,House,1,60.84,31.32,29.52
ME-02,House,1,70.52,29.48,41.04
MI-01,House,1,69.42,27.99,41.43
MI-02,House,1,31.57,66.45,-34.88
MI-03,House,1,34.58,63.1,-28.51
MI-04,House,1,37.94,60.57,-22.62
MI-05,House,1,72.89,25.23,47.67
MI-06,House,1,37.93,60.59,-22.66
MI-07,House,1,45.98,49.93,-3.95
MI-08,House,1,42.92,55.27,-12.35
MI-09,House,1,46.21,51.56,-5.35
MI-10,House,1,31.32,66.22,-34.9
MI-11,House,1,42.99,54.05,-11.07
MI-12,House,1,70.78,26.34,44.45
MI-13,House,1,100,0,100
MI-14,House,1,85.3,14.7,70.59
MI-15,House,1,87.95,4.07,83.88
MN-01,House,1,52.74,47.12,5.61
MN-02,House,1,40.04,56.2,-16.15
MN-03,House,1,35.04,64.85,-29.81
MN-04,House,1,69.54,30.23,39.32
MN-05,House,1,55.56,21.34,34.22
MN-06,House,1,42.07,50.05,-7.98
MN-07,House,1,69.66,28.99,40.67
MN-08,House,1,63.61,34.39,29.22
MO-01,House,1,72.89,24.66,48.23
MO-02,House,1,36.59,61.35,-24.76
MO-03,House,1,65.58,31.7,33.88
MO-04,House,1,67.64,29.4,38.23
MO-05,House,1,64.25,32.3,31.94
MO-06,House,1,35.73,61.64,-25.9
MO-07,House,1,30.11,66.75,-36.64
MO-08,House,1,26.4,71.64,-45.23
MO-09,House,1,35.91,61.45,-25.54
MS-01,House,1,34.08,65.92,-31.83
MS-02,House,1,64.27,35.73,28.55
MS-03,House,1,16.1,77.67,-61.57
MS-04,House,1,79.79,20.21,59.58
MT-AL,House,1,39.13,58.88,-19.75
NC-01,House,1,100,0,100
NC-02,House,1,66.53,33.47,33.05
NC-03,House,1,31.36,68.64,-37.29
NC-04,House,1,64.99,35.01,29.98
NC-05,House,1,42.84,57.16,-14.31
NC-06,House,1,29.17,70.83,-41.66
NC-07,House,1,72.8,27.2,45.6
NC-08,House,1,49.86,50.14,-0.27
NC-09,House,1,33.47,66.53,-33.05
NC-10,House,1,38.2,61.8,-23.6
NC-11,House,1,53.79,46.21,7.59
NC-12,House,1,67.01,32.99,34.02
NC-13,House,1,63.71,36.29,27.43
ND-AL,House,1,65.68,34.32,31.36
NE-01,House,1,41.64,58.36,-16.71
NE-02,House,1,45.34,54.66,-9.33
NE-03,House,1,45.01,54.99,-9.98
NH-01,House,1,51.27,48.64,2.63
NH-02,House,1,52.71,45.61,7.1
NJ-01,House,1,100,0,100
NJ-02,House,1,35.6,61.61,-26.01
NJ-03,House,1,41.04,58.4,-17.37
NJ-04,House,1,33.19,65.68,-32.49
NJ-05,House,1,43.82,54.91,-11.08
NJ-06,House,1,68.59,30.28,38.31
NJ-07,House,1,47.95,49.43,-1.48
NJ-08,House,1,70.89,28.37,42.51
NJ-09,House,1,71.48,27.6,43.87
NJ-10,House,1,100,0,100
NJ-11,House,1,36.64,62.09,-25.44
NJ-12,House,1,65.7,34.3,31.4
NJ-13,House,1,77.52,19.36,58.17
NM-01,House,1,49.8,50.2,-0.41
NM-02,House,1,40.49,59.42,-18.93
NM-03,House,1,74.64,25.36,49.28
NV-01,House,1,64.84,31.2,33.64
NV-02,House,1,44.94,50.35,-5.4
NV-03,House,1,46.57,48.46,-1.88
NY-01,House,1,58.26,35.36,22.91
NY-02,House,1,64.35,27.03,37.33
NY-03,House,1,41.39,52.76,-11.37
NY-04,House,1,59.69,32.26,27.43
NY-05,House,1,100,0,100
NY-06,House,1,100,0,100
NY-07,House,1,64.45,12.31,52.15
NY-08,House,1,76.15,12.22,63.93
NY-09,House,1,100,0,100
NY-10,House,1,70.05,4.53,65.52
NY-11,House,1,77.61,6.54,71.07
NY-12,House,1,74.51,8.51,66
NY-13,House,1,38.89,51.13,-12.24
NY-14,House,1,77.71,14.28,63.43
NY-15,House,1,80.44,5.1,75.33
NY-16,House,1,76.5,3.76,72.74
NY-17,House,1,65.95,20.32,45.63
NY-18,House,1,62.35,25.82,36.54
NY-19,House,1,47.79,45.52,2.27
NY-20,House,1,50.01,44.17,5.84
NY-21,House,1,72.27,20.16,52.11
NY-22,House,1,100,0,100
NY-23,House,1,33.7,57.74,-24.04
NY-24,House,1,51.03,42.57,8.46
NY-25,House,1,47.12,48.62,-1.5
NY-26,House,1,45.06,48.78,-3.73
NY-27,House,1,79.27,20.73,58.54
NY-28,House,1,66.87,24.52,42.35
NY-29,House,1,46.15,48.93,-2.78
OH-01,House,1,47.75,52.25,-4.5
OH-02,House,1,49.39,50.45,-1.06
OH-03,House,1,41.46,58.54,-17.07
OH-04,House,1,40.01,59.99,-19.98
OH-05,House,1,43.15,56.85,-13.69
OH-06,House,1,62.08,37.92,24.16
OH-07,House,1,39.38,60.62,-21.24
OH-08,House,1,36.2,63.8,-27.61
OH-09,House,1,73.63,26.37,47.25
OH-10,House,1,66.41,33.59,32.82
OH-11,House,1,83.44,16.56,66.89
OH-12,House,1,42.7,57.3,-14.6
OH-13,House,1,61.22,38.78,22.44
OH-14,House,1,39.05,57.55,-18.5
OH-15,House,1,49.72,50.2,-0.48
OH-16,House,1,41.66,58.34,-16.68
OH-17,House,1,80.25,19.75,60.5
OH-18,House,1,62.06,37.94,24.12
OK-01,House,1,30.87,63.64,-32.76
OK-02,House,1,72.74,27.26,45.47
OK-03,House,1,32.54,67.46,-34.93
OK-04,House,1,35.39,64.61,-29.22
OK-05,House,1,37.3,60.38,-23.08
OR-01,House,1,62.83,33.71,29.12
OR-02,House,1,30.36,66.81,-36.45
OR-03,House,1,73.49,23.47,50.02
OR-04,House,1,62.23,37.59,24.64
OR-05,House,1,53.99,42.77,11.22
PA-01,House,1,100,0,100
PA-02,House,1,88.56,9.23,79.33
PA-03,House,1,42.03,53.59,-11.56
PA-04,House,1,51.89,48.03,3.86
PA-05,House,1,39.88,60.05,-20.17
PA-06,House,1,49.34,50.66,-1.32
PA-07,House,1,56.36,43.6,12.75
PA-08,House,1,50.3,49.69,0.61
PA-09,House,1,39.64,60.29,-20.64
PA-10,House,1,52.9,47.01,5.89
PA-11,House,1,72.45,27.52,44.93
PA-12,House,1,60.77,39.19,21.59
PA-13,House,1,66.13,33.87,32.25
PA-14,House,1,100,0,100
PA-15,House,1,43.49,53.57,-10.08
PA-16,House,1,39.53,56.55,-17.02
PA-17,House,1,64.51,35.46,29.04
PA-18,House,1,42.13,57.8,-15.67
PA-19,House,1,33.48,63.94,-30.46
RI-01,House,1,69.2,23.23,45.97
RI-02,House,1,72.69,27.31,45.37
SC-01,House,1,37.86,59.87,-22
SC-02,House,1,37.29,62.64,-25.35
SC-03,House,1,37.1,62.86,-25.76
SC-04,House,1,31.95,64.22,-32.27
SC-05,House,1,56.9,43.06,13.84
SC-06,House,1,64.36,34.15,30.21
SD-AL,House,1,69.09,29.34,39.75
TN-01,House,1,36.97,61.11,-24.14
TN-02,House,1,22.28,77.72,-55.45
TN-03,House,1,34.31,65.69,-31.37
TN-04,House,1,66.45,33.55,32.89
TN-05,House,1,69,27.9,41.1
TN-06,House,1,67.09,31.39,35.7
TN-07,House,1,31.82,66.05,-34.23
TN-08,House,1,73.18,26.82,46.37
TN-09,House,1,59.88,17.96,41.91
TX-01,House,1,30.25,68.01,-37.76
TX-02,House,1,32.7,65.64,-32.94
TX-03,House,1,34.91,62.51,-27.6
TX-04,House,1,33.45,64.44,-30.99
TX-05,House,1,35.59,61.76,-26.17
TX-06,House,1,37.08,60.46,-23.39
TX-07,House,1,38.45,59.19,-20.74
TX-08,House,1,32.72,67.28,-34.56
TX-09,House,1,100,0,100
TX-10,House,1,40.4,55.29,-14.89
TX-11,House,1,0,100,-100
TX-12,House,1,31.09,66.95,-35.86
TX-13,House,1,23.01,74.35,-51.34
TX-14,House,1,39.81,60.19,-20.38
TX-15,House,1,61.78,23.72,38.06
TX-16,House,1,78.67,21.33,57.34
TX-17,House,1,58.12,40.31,17.81
TX-18,House,1,76.62,19.11,57.51
TX-19,House,1,29.77,67.7,-37.93
TX-20,House,1,87.35,12.65,74.7
TX-21,House,1,24.51,60.11,-35.59
TX-22,House,1,51.79,62.07,-10.28
TX-23,House,1,54.28,48.61,5.68
TX-24,House,1,37.16,59.82,-22.66
TX-25,House,1,67.26,26.3,40.96
TX-26,House,1,37.24,60.21,-22.97
TX-27,House,1,56.77,38.91,17.86
TX-28,House,1,67.61,12.07,55.55
TX-29,House,1,73.54,24.43,49.11
TX-30,House,1,80.19,17.6,62.59
TX-31,House,1,38.8,58.48,-19.68
TX-32,House,1,41.27,56.42,-15.15
UT-01,House,1,32.45,63.06,-30.61
UT-02,House,1,59,37.3,21.7
UT-03,House,1,32.24,57.71,-25.47
VA-01,House,1,35.48,62.96,-27.48
VA-02,House,1,48.45,51.27,-2.82
VA-03,House,1,100,0,100
VA-04,House,1,23.44,76.12,-52.68
VA-05,House,1,39.93,59.11,-19.19
VA-06,House,1,12.32,75.09,-62.78
VA-07,House,1,34.4,63.85,-29.45
VA-08,House,1,66.4,30.58,35.82
VA-09,House,1,67.76,32.17,35.59
VA-10,House,1,40.96,57.32,-16.36
VA-11,House,1,43.57,55.45,-11.88
VT-AL,House,1,53.22,44.54,8.68
WA-01,House,1,67.72,32.28,35.43
WA-02,House,1,64.16,35.84,28.32
WA-03,House,1,63.12,36.88,26.25
WA-04,House,1,40.07,59.93,-19.86
WA-05,House,1,43.6,56.4,-12.79
WA-06,House,1,70.6,29.4,41.2
WA-07,House,1,79.41,15.73,63.68
WA-08,House,1,48.54,51.46,-2.92
WA-09,House,1,65.72,34.28,31.45
WI-01,House,1,37.17,62.63,-25.45
WI-02,House,1,62.82,37.09,25.73
WI-03,House,1,64.79,35.12,29.67
WI-04,House,1,71.31,28.42,42.9
WI-05,House,1,35.68,61.76,-26.09
WI-06,House,1,0,100,-100
WI-07,House,1,62.17,34.97,27.2
WI-08,House,1,50.9,48.76,2.14
WV-01,House,1,64.29,35.65,28.65
WV-02,House,1,42.82,57.18,-14.36
WV-03,House,1,69.36,30.64,38.72
WY-AL,House,1,47.05,47.57,-0.52
Arizona,Senate,1,43.5,53.34,-9.84
California,Senate,1,59.43,35.02,24.42
Connecticut,Senate,1,100,0,100
Delaware,Senate,1,70.2,28.7,41.5
Florida,Senate,1,60.3,38.1,22.21
Hawaii,Senate,1,61.35,36.78,24.57
Indiana,Senate,1,12.64,87.36,-74.71
Maine,Senate,1,20.75,74.4,-53.65
Maryland,Senate,1,54.21,44.2,10.01
Massachusetts,Senate,1,66.88,29.48,37.4
Michigan,Senate,1,56.91,41.26,15.65
Minnesota,Senate,1,58.06,37.94,20.12
Mississippi,Senate,1,34.87,63.58,-28.71
Missouri,Senate,1,49.58,47.31,2.27
Montana,Senate,1,49.16,48.29,0.88
Nebraska,Senate,1,63.88,36.12,27.77
Nevada,Senate,1,40.99,55.36,-14.37
New Jersey,Senate,1,53.37,44.34,9.02
New Mexico,Senate,1,70.61,29.33,41.27
New York,Senate,1,67,31.01,35.99
North Dakota,Senate,1,68.83,29.53,39.3
Ohio,Senate,1,56.16,43.82,12.35
Pennsylvania,Senate,1,58.64,41.28,17.35
Rhode Island,Senate,1,53.52,46.48,7.04
Tennessee,Senate,1,47.99,50.71,-2.72
Texas,Senate,1,36.04,61.69,-25.65
Utah,Senate,1,31.06,62.36,-31.3
Vermont,Senate,1,67.64,32.36,35.28
Virginia,Senate,1,49.59,49.2,0.39
Washington,Senate,1,56.85,39.93,16.92
West Virginia,Senate,1,77.05,22.95,54.1
Wisconsin,Senate,1,67.31,29.48,37.83
Wyoming,Senate,1,29.39,68.89,-39.5
Alabama,Gov,1,41.57,57.45,-15.88
Alaska,Gov,1,40.97,48.33,-7.36
Arizona,Gov,1,62.58,35.44,27.14
Arkansas,Gov,1,55.61,40.67,14.94
California,Gov,1,38.91,55.88,-16.97
Colorado,Gov,1,56.99,40.16,16.83
Connecticut,Gov,1,63.22,35.45,27.77
Florida,Gov,1,45.1,52.2,-7.1
Georgia,Gov,1,38.22,57.95,-19.73
Hawaii,Gov,1,35.35,63.53,-28.18
Idaho,Gov,1,44.11,52.67,-8.56
Illinois,Gov,1,49.79,39.26,10.53
Iowa,Gov,1,54.02,44.38,9.64
Kansas,Gov,1,57.9,40.44,17.46
Maine,Gov,1,38.11,30.21,7.9
Maryland,Gov,1,52.69,46.16,6.53
Massachusetts,Gov,1,55.64,35.33,20.31
Michigan,Gov,1,56.36,42.3,14.06
Minnesota,Gov,1,45.73,46.69,-0.960000000000001
Nebraska,Gov,1,24.46,73.4,-48.94
Nevada,Gov,1,43.92,47.93,-4.01
New Hampshire,Gov,1,74.01,25.83,48.18
New Mexico,Gov,1,68.82,31.18,37.64
New York,Gov,1,65.7,27.12,38.58
Ohio,Gov,1,60.54,36.65,23.89
Oklahoma,Gov,1,66.5,33.5,33
Oregon,Gov,1,50.73,42.75,7.98
Pennsylvania,Gov,1,60.33,39.61,20.72
Rhode Island,Gov,1,48.99,51.01,-2.02
South Carolina,Gov,1,44.79,55.12,-10.33
South Dakota,Gov,1,36.13,61.69,-25.56
Tennessee,Gov,1,68.6,29.74,38.86
Texas,Gov,1,29.79,39.03,-9.24
Vermont,Gov,1,41.17,56.38,-15.21
Wisconsin,Gov,1,52.76,45.36,7.4
Wyoming,Gov,1,69.99,30.01,39.98
