id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
CA-21,760586,0.61037914,0.36814693,0.22102642,0.77897358,0.06229354,0.59494401,0.00398256,0.11184848,0.04318285,537343,0.24223221,Hispanic
CA-22,759472,0.57795185,0.39755021,0.38945388,0.61054612,0.05065455,0.48871648,0.00372089,0.0547058,0.03686117,575131,0.18040164,Hispanic
CA-23,759359,0.38182009,0.59505249,0.52626543,0.47373457,0.06016531,0.31846097,0.00688446,0.06413599,0.04586536,580002,-0.2132324,White
CA-24,759968,0.6223133,0.35513632,0.48388201,0.51611799,0.02429023,0.39536811,0.00460706,0.07904141,0.03924891,596042,0.26717698,Minority
CA-25,759987,0.63190273,0.34732214,0.176117,0.823883,0.06076073,0.6246872,0.00887844,0.13876586,0.03373635,583436,0.28458059,Hispanic
CA-26,760824,0.62075804,0.35953703,0.53585878,0.46414122,0.03100418,0.31029908,0.00490336,0.10873659,0.02871225,594694,0.26122101,White
CA-27,760354,0.61017042,0.36554076,0.22393104,0.77606896,0.14321961,0.56615904,0.00527696,0.05961436,0.04416695,558087,0.24462966,Hispanic
CA-28,759425,0.65915444,0.32078245,0.22347966,0.77652034,0.03206587,0.30427917,0.00339445,0.43932344,0.02432471,617479,0.33837199,Asian
CA-29,760082,0.71839476,0.25999542,0.31591421,0.68408579,0.06202472,0.49677233,0.00332371,0.12095957,0.03260073,598729,0.45839934,Hispanic
CA-30,760805,0.71421179,0.26887165,0.63850585,0.36149415,0.04959481,0.14827399,0.00342235,0.15140422,0.01633071,650431,0.44534014,White
CA-31,759880,0.61288424,0.36529876,0.23108351,0.76891649,0.01988775,0.61010013,0.00375074,0.13433115,0.03817727,588151,0.24758548,Hispanic
CA-32,760365,0.60133548,0.3786433,0.42245186,0.57754814,0.05904692,0.33361046,0.00459246,0.17676831,0.0265372,601420,0.22269218,Minority
CA-33,760453,0.63432575,0.3418271,0.18900219,0.81099781,0.11432129,0.61098479,0.00575122,0.08108641,0.03980668,553274,0.29249865,Hispanic
CA-34,760747,0.82537058,0.15293043,0.20099008,0.79900992,0.04183878,0.63833517,0.00306673,0.11695726,0.03967588,605204,0.67244015,Hispanic
CA-35,759961,0.59175451,0.38678535,0.26353991,0.73646009,0.07556874,0.51818003,0.00555874,0.13752533,0.03688499,584845,0.20496916,Hispanic
CA-36,760429,0.71347997,0.26515797,0.55632016,0.44367984,0.05136787,0.1601483,0.00625268,0.21601118,0.01925025,629810,0.448322,White
CA-37,760605,0.81747375,0.160176,0.09606051,0.90393949,0.13455032,0.59414014,0.00300294,0.17580924,0.04364108,594417,0.65729775,Hispanic
CA-38,760086,0.62593967,0.35561309,0.13710551,0.86289449,0.03529739,0.48803654,0.00425276,0.33954899,0.02962374,604549,0.27032658,Hispanic
CA-39,759579,0.62888571,0.34889867,0.21052256,0.78947744,0.09442125,0.6164352,0.0064958,0.07164488,0.03906409,560054,0.27998704,Hispanic
CA-40,760845,0.46505826,0.51569635,0.39824529,0.60175471,0.07769387,0.37367799,0.00866626,0.13701591,0.03304364,568642,-0.05063809,Minority
CA-41,759405,0.57595365,0.40669908,0.41269888,0.58730112,0.06312569,0.45705937,0.00440707,0.05214403,0.03777218,583154,0.16925457,Hispanic
CA-42,760838,0.60985679,0.36880354,0.18604722,0.81395278,0.03633579,0.53705173,0.00731646,0.23363716,0.03516394,592226,0.24105325,Hispanic
CA-43,759264,0.8473994,0.1339975,0.13099486,0.86900514,0.34114808,0.42746211,0.00604183,0.10018119,0.03456102,598825,0.7134019,Hispanic
CA-44,759574,0.76946821,0.20696441,0.08709321,0.91290679,0.16115587,0.65377324,0.00956986,0.09592962,0.03896386,571273,0.5625038,Hispanic
CA-45,759523,0.57551047,0.40430626,0.24376206,0.75623794,0.07387506,0.32487869,0.01098467,0.34771426,0.02705787,596832,0.17120421,Asian
CA-46,760674,0.58478455,0.39345216,0.27874754,0.72125246,0.02220485,0.53616754,0.00564698,0.15509195,0.03997011,584737,0.19133239,Hispanic
CA-47,760423,0.57509055,0.40196269,0.49325593,0.50674407,0.06739881,0.26896307,0.00919852,0.15384615,0.02755523,620100,0.17312786,Minority
CA-48,759962,0.57180417,0.40468255,0.53477376,0.46522624,0.05196081,0.26239154,0.00792564,0.12777599,0.0347614,606765,0.16712162,White
CA-49,759468,0.56511241,0.41483234,0.50911754,0.49088246,0.02662358,0.15616315,0.00491421,0.29505557,0.01625024,605591,0.15028007,White
CA-50,760079,0.5754875,0.40062033,0.60531023,0.39468977,0.03734579,0.2167012,0.00901889,0.1178412,0.02540325,621141,0.17486717,White
CA-51,760536,0.58115596,0.39614345,0.52277656,0.47722344,0.03276158,0.22138429,0.00861457,0.20645658,0.02429011,587029,0.18501251,White
CA-52,760092,0.57804032,0.39937572,0.45498233,0.54501767,0.09752812,0.31136034,0.01080769,0.12152435,0.030912,590968,0.1786646,Minority
CO-01,721689,0.79613935,0.18110119,0.58791082,0.41208918,0.09704478,0.24424493,0.00358642,0.05219916,0.03341135,586657,0.61503816,White
CO-02,721072,0.68417977,0.29011126,0.78657968,0.21342032,0.01619734,0.12369672,0.00248284,0.04608871,0.02348376,586022,0.39406851,White
CO-03,721807,0.44670592,0.52963907,0.70164356,0.29835644,0.01487227,0.22727305,0.00257631,0.01433415,0.04850855,568642,-0.08293315,White
CO-04,722069,0.34819613,0.62450832,0.72969143,0.27030857,0.02224892,0.19250656,0.00284916,0.02586204,0.03230033,541914,-0.27631219,White
CO-05,721519,0.44327923,0.52011458,0.69728532,0.30271468,0.07410767,0.15534264,0.00715742,0.04189927,0.03668179,564449,-0.07683535,White
CO-06,722098,0.51554441,0.45912951,0.75832113,0.24167887,0.0418194,0.10044252,0.00317581,0.0760653,0.02349291,545058,0.0564148999999999,White
CO-07,721975,0.58129397,0.39097501,0.76498476,0.23501524,0.01893944,0.13813405,0.00242511,0.04913707,0.0300259,576469,0.19031896,White
CO-08,721485,0.61498881,0.35658996,0.45801264,0.54198736,0.10478288,0.35679587,0.00483562,0.06033699,0.04062809,540365,0.25839885,Minority
CT-01,720758,0.66185336,0.32212411,0.57123794,0.42876206,0.17695233,0.18065203,0.00159431,0.06892498,0.01495927,573290,0.33972925,White
CT-02,721029,0.54856438,0.43308711,0.80288351,0.19711649,0.05369853,0.08333716,0.0018488,0.04054415,0.01990436,587409,0.11547727,White
CT-03,722095,0.67172483,0.31649077,0.44674673,0.55325327,0.2467041,0.25699658,0.00207717,0.04930417,0.01818714,567599,0.35523406,Minority
CT-04,721776,0.62018916,0.36552787,0.67936607,0.32063393,0.0725625,0.16124643,0.00101071,0.06753214,0.01110536,560000,0.25466129,White
CT-05,720286,0.49912694,0.48479535,0.82741437,0.17258563,0.04397784,0.07231004,0.00094504,0.03716633,0.01357653,580929,0.01433159,White
DE-AL,989948,0.58782167,0.39801393,0.62437671,0.37562329,0.22762886,0.08666531,0.001349,0.04834195,0.01994402,783543,0.18980774,White
FL-01,769572,0.32859008,0.65132379,0.71997717,0.28002283,0.13724982,0.06679952,0.0037943,0.04229988,0.03178636,606172,-0.32273371,White
FL-02,769905,0.43836435,0.54851494,0.6566918,0.3433082,0.22888774,0.06429594,0.00184164,0.02788605,0.02343771,619557,-0.11015059,White
FL-03,769472,0.43292339,0.5548485,0.67700502,0.32299498,0.1504742,0.11403674,0.00160254,0.0395721,0.01991573,624632,-0.12192511,White
FL-04,769907,0.43472312,0.55103781,0.57315615,0.42684385,0.30397758,0.07384991,0.0025862,0.03236118,0.02105205,593149,-0.11631469,White
FL-05,770166,0.42284212,0.56167452,0.65220967,0.34779033,0.14941885,0.10926961,0.00282295,0.07182632,0.01853131,606811,-0.1388324,White
FL-06,769289,0.41047611,0.57772635,0.73876773,0.26123227,0.10090148,0.11617183,0.00163633,0.02483952,0.01977932,634956,-0.16725024,White
FL-07,769926,0.43835172,0.54907271,0.65653529,0.34346471,0.11637348,0.16770836,0.0019607,0.04470204,0.02047825,614066,-0.11072099,White
FL-08,768714,0.46569253,0.51936669,0.61518149,0.38481851,0.10227215,0.21994578,0.00271725,0.05077526,0.02108186,626368,-0.05367416,White
FL-09,769122,0.46754377,0.52070665,0.48602227,0.51397773,0.12161052,0.3502241,0.00240111,0.03881939,0.0199689,602637,-0.05316288,Minority
FL-10,768420,0.67169936,0.31540342,0.33416702,0.66583298,0.27394657,0.32902843,0.00295869,0.05335124,0.0167487,600942,0.35629594,Minority
FL-11,768416,0.44236829,0.54792588,0.63884162,0.36115838,0.11660447,0.17667588,0.00198186,0.04568759,0.0174114,620628,-0.10555759,White
FL-12,768592,0.46227972,0.52512233,0.60659533,0.39340467,0.16828544,0.16349348,0.00192754,0.04983405,0.01927699,613737,-0.06284261,White
FL-13,769919,0.47014621,0.51619828,0.5826636,0.4173364,0.08630982,0.26947237,0.00189828,0.05291933,0.01733802,615295,-0.04605207,White
FL-14,768418,0.44287571,0.54325353,0.57972105,0.42027895,0.145301,0.22705038,0.00205526,0.03853832,0.02218541,594084,-0.10037782,White
FL-15,769169,0.46363463,0.52234856,0.75970099,0.24029901,0.06592744,0.11101925,0.00178254,0.04277467,0.01926911,643465,-0.05871393,White
FL-16,769126,0.46122606,0.52732143,0.73268281,0.26731719,0.11105122,0.10916402,0.00146227,0.0284127,0.016638,640101,-0.06609537,White
FL-17,769498,0.41120302,0.57968044,0.80812044,0.19187956,0.04327666,0.10925539,0.00117586,0.0208822,0.01424069,659940,-0.16847742,White
FL-18,768463,0.40993059,0.57846493,0.60070819,0.39929181,0.14597495,0.22151932,0.00156953,0.01998551,0.02090838,604638,-0.16853434,White
FL-19,769034,0.40155615,0.59052595,0.6714823,0.3285177,0.07574713,0.21851187,0.00110476,0.02201973,0.01285586,635430,-0.1889698,White
FL-20,769811,0.77432314,0.2178237,0.25115098,0.74884902,0.5005541,0.21524664,0.00195223,0.03057103,0.0118795,601877,0.55649944,Black
FL-21,770164,0.43968542,0.55147024,0.66905675,0.33094325,0.13502028,0.15395867,0.00159463,0.02565554,0.01638031,628987,-0.11178482,White
FL-22,769770,0.50697655,0.48424547,0.63258396,0.36741604,0.1216754,0.20040405,0.00138755,0.02887704,0.01521451,638535,0.02273108,White
FL-23,769304,0.58895472,0.4038712,0.54504014,0.45495986,0.14822684,0.23236808,0.00164105,0.04942034,0.01054635,614241,0.18508352,White
FL-24,769269,0.79192308,0.2003505,0.10885665,0.89114335,0.50202603,0.38311967,0.00151932,0.02829477,0.01017742,602903,0.59157258,Black
FL-25,768752,0.52976867,0.46274084,0.39664368,0.60335632,0.07519783,0.4889769,0.00138542,0.03404222,0.01132288,638795,0.0670278300000001,Hispanic
FL-26,769045,0.49253924,0.5005333,0.1762926,0.8237074,0.0970854,0.7012271,0.00109366,0.03743163,0.00764593,619022,-0.00799405999999997,Hispanic
FL-27,768387,0.48192566,0.51070397,0.16639706,0.83360294,0.05717061,0.75072666,0.00087151,0.0302569,0.00802776,629939,-0.02877831,Hispanic
